î,NNP,0
SAID,VBD,0
LUKE,NNP,0
PATEY,NNP,0
SENIOR,JJ,0
RESEARCHER,NN,0
STUDYING,VBG,0
CHINA,NNP,0
'S,POS,0
OIL,NN,1
INVESTMENTS,NNS,0
IN,IN,0
AFRICA,NNP,0
AT,IN,0
THE,DT,0
DANISH,NNP,0
INSTITUTE,NNP,0
FOR,IN,0
INTERNATIONAL,NNP,0
STUDIES,NNPS,0
.,.,0
HE,PRP,0
SAID,VBD,0
THE,DT,0
RESULT,NN,0
IS,VBZ,0
ìA,RB,0
VICIOUS,JJ,0
CYCLE,NN,0
OF,IN,0
NEGLIGENCE,NN,0
.,.,0
î,NNP,0
A,DT,0
VAST,JJ,0
ARRAY,NN,0
OF,IN,0
PHARMACEUTICALS,NNS,1
--,:,0
INCLUDING,VBG,0
ANTIBIOTICS,NNS,1
ANTI,NNS,1
-,NNS,1
CONVULSANTS,NNS,1
MOOD,NN,1
STABILIZERS,NNS,1
AND,CC,0
SEX,NN,1
HORMONES,NNS,1
--,:,0
HAVE,VBP,0
BEEN,VBN,0
FOUND,VBN,0
IN,IN,0
THE,DT,0
DRINKING,NN,0
WATER,NN,0
SUPPLIES,NNS,0
OF,IN,0
AT,RB,0
LEAST,RBS,0
41,CD,0
MILLION,CD,0
AMERICANS,NNPS,0
AN,DT,0
ASSOCIATED,NNP,0
PRESS,NNP,0
INVESTIGATION,NN,0
SHOWS,NNS,0
.,.,0
TO,TO,0
BE,VB,0
SURE,JJ,0
THE,DT,0
CONCENTRATIONS,NNS,0
OF,IN,0
THESE,DT,0
PHARMACEUTICALS,NNS,1
ARE,VBP,0
TINY,JJ,0
MEASURED,VBN,0
IN,IN,0
QUANTITIES,NNS,0
OF,IN,0
PARTS,NNS,0
PER,IN,0
BILLION,CD,0
OR,CC,0
TRILLION,CD,0
FAR,RB,0
BELOW,IN,0
THE,DT,0
LEVELS,NNS,0
OF,IN,0
A,DT,0
MEDICAL,JJ,0
DOSE,NN,0
.,.,0
ALSO,RB,0
UTILITIES,NNS,0
INSIST,VBP,0
THEIR,PRP$,0
WATER,NN,0
IS,VBZ,0
SAFE,JJ,0
.,.,0
BUT,CC,0
THE,DT,0
PRESENCE,NN,0
OF,IN,0
SO,RB,0
MANY,JJ,0
PRESCRIPTION,NN,1
DRUGS,NNS,1
--,:,0
AND,CC,0
OVER,IN,0
-,HYPH,0
THE,DT,0
-,HYPH,0
COUNTER,NN,0
MEDICINES,NNS,0
LIKE,IN,0
ACETAMINOPHEN,NNP,1
AND,CC,0
IBUPROFEN,NNP,1
--,:,0
IN,IN,0
SO,RB,0
MUCH,JJ,0
OF,IN,0
OUR,PRP$,0
DRINKING,NN,0
WATER,NN,0
IS,VBZ,0
HEIGHTENING,VBG,0
WORRIES,NNS,0
AMONG,IN,0
SCIENTISTS,NNS,0
OF,IN,0
LONG,JJ,0
-,HYPH,0
TERM,NN,0
CONSEQUENCES,NNS,0
TO,IN,0
HUMAN,JJ,0
HEALTH,NN,0
.,.,0
IN,IN,0
THE,DT,0
COURSE,NN,0
OF,IN,0
A,DT,0
FIVE,CD,0
-,HYPH,0
MONTH,NN,0
INQUIRY,NN,0
THE,DT,0
AP,NNP,0
DISCOVERED,VBD,0
THAT,IN,0
DRUGS,NNS,0
HAVE,VBP,0
BEEN,VBN,0
DETECTED,VBN,0
IN,IN,0
THE,DT,0
DRINKING,NN,0
WATER,NN,0
SUPPLIES,NNS,0
OF,IN,0
24,CD,0
MAJOR,JJ,0
METROPOLITAN,JJ,0
AREAS,NNS,0
--,:,0
FROM,IN,0
SOUTHERN,NNP,0
CALIFORNIA,NNP,0
TO,IN,0
NORTHERN,NNP,0
NEW,NNP,0
JERSEY,NNP,0
FROM,IN,0
DETROIT,NNP,0
TO,IN,0
LOUISVILLE,NNP,0
KY.,NNP,0
WATER,NNP,0
PROVIDERS,NNS,0
RARELY,RB,0
DISCLOSE,VBP,0
RESULTS,NNS,0
OF,IN,0
PHARMACEUTICAL,JJ,0
SCREENINGS,NNS,0
UNLESS,IN,0
PRESSED,VBN,0
THE,DT,0
AP,NNP,0
FOUND,VBD,0
.,.,0
FOR,IN,0
EXAMPLE,NN,0
THE,DT,0
HEAD,NN,0
OF,IN,0
A,DT,0
GROUP,NN,0
REPRESENTING,VBG,0
MAJOR,JJ,0
CALIFORNIA,NNP,0
SUPPLIERS,NNS,0
SAID,VBD,0
THE,DT,0
PUBLIC,NN,0
"""",'',0
AND,CC,0
MIGHT,MD,0
BE,VB,0
UNDULY,RB,0
ALARMED,VBN,0
.,.,0
HOW,WRB,0
DO,VBP,0
THE,DT,0
DRUGS,NNS,0
GET,VB,0
INTO,IN,0
THE,DT,0
WATER,NN,0
?,.,0
PEOPLE,NNS,0
TAKE,VBP,0
PILLS,NNS,0
.,.,0
THEIR,PRP$,0
BODIES,NNS,0
ABSORB,VBP,0
SOME,DT,0
OF,IN,0
THE,DT,0
MEDICATION,NN,0
BUT,CC,0
THE,DT,0
REST,NN,0
OF,IN,0
IT,PRP,0
PASSES,VBZ,0
THROUGH,RB,0
AND,CC,0
IS,VBZ,0
FLUSHED,VBN,0
DOWN,IN,0
THE,DT,0
TOILET,NN,0
.,.,0
THE,DT,0
WASTEWATER,NN,1
IS,VBZ,0
TREATED,VBN,0
BEFORE,IN,0
IT,PRP,0
IS,VBZ,0
DISCHARGED,VBN,0
INTO,IN,0
RESERVOIRS,NNS,0
RIVERS,NNS,0
OR,CC,0
LAKES,NNS,0
.,.,0
THEN,RB,0
SOME,DT,0
OF,IN,0
THE,DT,0
WATER,NN,0
IS,VBZ,0
CLEANSED,VBN,0
AGAIN,RB,0
AT,IN,0
DRINKING,VBG,0
WATER,NN,0
TREATMENT,NN,0
PLANTS,NNS,0
AND,CC,0
PIPED,VBD,0
TO,IN,0
CONSUMERS,NNS,0
.,.,0
BUT,CC,0
MOST,JJS,0
TREATMENTS,NNS,0
DO,VBP,0
NOT,RB,0
REMOVE,VB,0
ALL,DT,0
DRUG,NN,0
RESIDUE,NN,0
.,.,0
AND,CC,0
WHILE,IN,0
RESEARCHERS,NNS,0
DO,VBP,0
NOT,RB,0
YET,RB,0
UNDERSTAND,VB,0
THE,DT,0
EXACT,JJ,0
RISKS,NNS,0
FROM,IN,0
DECADES,NNS,0
OF,IN,0
PERSISTENT,JJ,0
EXPOSURE,NN,0
TO,IN,0
RANDOM,JJ,0
COMBINATIONS,NNS,0
OF,IN,0
LOW,JJ,0
LEVELS,NNS,0
OF,IN,0
PHARMACEUTICALS,NNS,1
RECENT,JJ,0
STUDIES,NNS,0
--,:,0
WHICH,WDT,0
HAVE,VBP,0
GONE,VBN,0
VIRTUALLY,RB,0
UNNOTICED,JJ,0
BY,IN,0
THE,DT,0
GENERAL,JJ,0
PUBLIC,NN,0
--,:,0
HAVE,VBP,0
FOUND,VBN,0
ALARMING,JJ,0
EFFECTS,NNS,0
ON,IN,0
HUMAN,JJ,0
CELLS,NNS,0
AND,CC,0
WILDLIFE,NN,0
.,.,0
"""",'',0
SAID,VBD,0
BENJAMIN,NNP,0
H.,NNP,0
GRUMBLES,NNP,0
ASSISTANT,NN,0
ADMINISTRATOR,NN,0
FOR,IN,0
WATER,NN,0
AT,IN,0
THE,DT,0
U.S.,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
.,.,0
MEMBERS,NNS,0
OF,IN,0
THE,DT,0
AP,NNP,0
NATIONAL,NNP,0
INVESTIGATIVE,NNP,0
TEAM,NNP,0
REVIEWED,VBD,0
HUNDREDS,NNS,0
OF,IN,0
SCIENTIFIC,JJ,0
REPORTS,NNS,0
ANALYZED,VBD,0
FEDERAL,JJ,0
DRINKING,NN,0
WATER,NN,0
DATABASES,NNS,0
VISITED,VBD,0
ENVIRONMENTAL,JJ,0
STUDY,NN,0
SITES,NNS,0
AND,CC,0
TREATMENT,NN,0
PLANTS,NNS,0
AND,CC,0
INTERVIEWED,VBN,0
MORE,JJR,0
THAN,IN,0
230,CD,0
OFFICIALS,NNS,0
ACADEMICS,NNS,0
AND,CC,0
SCIENTISTS,NNS,0
.,.,0
THEY,PRP,0
ALSO,RB,0
SURVEYED,VBD,0
THE,DT,0
NATION,NN,0
'S,POS,0
50,CD,0
LARGEST,JJS,0
CITIES,NNS,0
AND,CC,0
A,DT,0
DOZEN,NN,0
OTHER,JJ,0
MAJOR,JJ,0
WATER,NN,0
PROVIDERS,NNS,0
AS,RB,0
WELL,RB,0
AS,IN,0
SMALLER,JJR,0
COMMUNITY,NN,0
WATER,NN,0
PROVIDERS,NNS,0
IN,IN,0
ALL,DT,0
50,CD,0
STATES,NNS,0
.,.,0
HERE,RB,0
ARE,VBP,0
SOME,DT,0
OF,IN,0
THE,DT,0
KEY,JJ,0
TEST,NN,0
RESULTS,NNS,0
OBTAINED,VBN,0
BY,IN,0
THE,DT,0
AP,NNP,0
:,:,0
#NAME?,NNS,0
IN,IN,0
PHILADELPHIA,NNP,0
SAID,VBD,0
TESTING,VBG,0
THERE,RB,0
DISCOVERED,VBD,0
56,CD,0
PHARMACEUTICALS,NNS,1
OR,CC,0
BYPRODUCTS,NNS,0
IN,IN,0
TREATED,JJ,0
DRINKING,NN,0
WATER,NN,0
INCLUDING,VBG,0
MEDICINES,NNS,0
FOR,IN,0
PAIN,NN,0
INFECTION,NN,0
HIGH,JJ,0
CHOLESTEROL,NN,0
ASTHMA,NN,0
EPILEPSY,NN,0
MENTAL,JJ,0
ILLNESS,NN,0
AND,CC,0
HEART,NN,0
PROBLEMS,NNS,0
.,.,0
SIXTY,CD,0
-,HYPH,0
THREE,CD,0
PHARMACEUTICALS,NNS,1
OR,CC,0
BYPRODUCTS,NNS,0
WERE,VBD,0
FOUND,VBN,0
IN,IN,0
THE,DT,0
CITY,NN,0
'S,POS,0
WATERSHEDS,NNS,0
.,.,0
#NAME?,LS,0
-,HYPH,0
EPILEPTIC,JJ,0
AND,CC,0
ANTI,JJ,0
-,JJ,0
ANXIETY,JJ,0
MEDICATIONS,NNS,0
WERE,VBD,0
DETECTED,VBN,0
IN,IN,0
A,DT,0
PORTION,NN,0
OF,IN,0
THE,DT,0
TREATED,VBN,0
DRINKING,NN,0
WATER,NN,0
FOR,IN,0
18.5,CD,0
MILLION,CD,0
PEOPLE,NNS,0
IN,IN,0
SOUTHERN,NNP,0
CALIFORNIA,NNP,0
.,.,0
#NAME?,XX,0
AT,IN,0
THE,DT,0
U.S.,NNP,0
GEOLOGICAL,NNP,0
SURVEY,NNP,0
ANALYZED,VBD,0
A,DT,0
PASSAIC,NNP,0
VALLEY,NNP,0
WATER,NNP,0
COMMISSION,NNP,0
DRINKING,NN,0
WATER,NN,0
TREATMENT,NN,0
PLANT,NN,0
WHICH,WDT,0
SERVES,VBZ,0
PEOPLE,NNS,0
IN,IN,0
NORTHERN,NNP,0
NEW,NNP,0
JERSEY,NNP,0
AND,CC,0
FOUND,VBD,0
A,DT,0
METABOLIZED,JJ,0
ANGINA,NNP,0
MEDICINE,NN,0
AND,CC,0
THE,DT,0
MOOD,NN,0
-,HYPH,0
STABILIZING,VBG,0
CARBAMAZEPINE,NN,0
IN,IN,0
DRINKING,NN,0
WATER,NN,0
.,.,0
#NAME?,NFP,0
SEX,NN,1
HORMONE,NN,1
WAS,VBD,0
DETECTED,VBN,0
IN,IN,0
SAN,NNP,0
FRANCISCO,NNP,0
'S,POS,0
DRINKING,NN,0
WATER,NN,0
.,.,0
#NAME?,.,0
DRINKING,NN,0
WATER,NN,0
FOR,IN,0
WASHINGTON,NNP,0
D.C.,NNP,0
AND,CC,0
SURROUNDING,VBG,0
AREAS,NNS,0
TESTED,VBD,0
POSITIVE,JJ,0
FOR,IN,0
SIX,CD,0
PHARMACEUTICALS,NNS,1
.,.,0
#NAME?,NNP,0
MEDICATIONS,NNP,0
INCLUDING,VBG,0
AN,DT,0
ANTIBIOTIC,JJ,1
WERE,VBD,0
FOUND,VBN,0
IN,IN,0
DRINKING,NN,0
WATER,NN,0
SUPPLIED,VBD,0
TO,IN,0
TUCSON,NNP,0
ARIZ.,NNP,0
THE,DT,0
SITUATION,NN,0
IS,VBZ,0
UNDOUBTEDLY,RB,0
WORSE,JJR,0
THAN,IN,0
SUGGESTED,VBN,0
BY,IN,0
THE,DT,0
POSITIVE,JJ,0
TEST,NN,0
RESULTS,NNS,0
IN,IN,0
THE,DT,0
MAJOR,JJ,0
POPULATION,NN,0
CENTERS,NNS,0
DOCUMENTED,VBN,0
BY,IN,0
THE,DT,0
AP,NNP,0
.,.,0
THE,DT,0
FEDERAL,JJ,0
GOVERNMENT,NN,0
DOES,VBZ,0
N'T,RB,0
REQUIRE,VB,0
ANY,DT,0
TESTING,NN,0
AND,CC,0
HAS,VBZ,0
N'T,RB,0
SET,VBN,0
SAFETY,NN,0
LIMITS,NNS,0
FOR,IN,0
DRUGS,NNS,0
IN,IN,0
WATER,NN,0
.,.,0
OF,IN,0
THE,DT,0
62,CD,0
MAJOR,JJ,0
WATER,NN,0
PROVIDERS,NNS,0
CONTACTED,VBN,0
THE,DT,0
DRINKING,NN,0
WATER,NN,0
FOR,IN,0
ONLY,RB,0
28,CD,0
WAS,VBD,0
TESTED,VBN,0
.,.,0
AMONG,IN,0
THE,DT,0
34,CD,0
THAT,WDT,0
HAVE,VBP,0
N'T,RB,0
:,:,0
HOUSTON,NNP,0
CHICAGO,NNP,0
MIAMI,NNP,0
BALTIMORE,NNP,0
PHOENIX,NNP,0
BOSTON,NNP,0
AND,CC,0
NEW,NNP,0
YORK,NNP,0
CITY,NNP,0
'S,POS,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
WHICH,WDT,0
DELIVERS,VBZ,0
WATER,NN,0
TO,IN,0
9,CD,0
MILLION,CD,0
PEOPLE,NNS,0
.,.,0
SOME,DT,0
PROVIDERS,NNS,0
SCREEN,VBP,0
ONLY,RB,0
FOR,IN,0
ONE,CD,0
OR,CC,0
TWO,CD,0
PHARMACEUTICALS,NNS,1
LEAVING,VBG,0
OPEN,JJ,0
THE,DT,0
POSSIBILITY,NN,0
THAT,IN,0
OTHERS,NNS,0
ARE,VBP,0
PRESENT,JJ,0
.,.,0
THE,DT,0
AP,NNP,0
'S,POS,0
INVESTIGATION,NN,0
ALSO,RB,0
INDICATES,VBZ,0
THAT,IN,0
WATERSHEDS,NNS,0
THE,DT,0
NATURAL,JJ,0
SOURCES,NNS,0
OF,IN,0
MOST,JJS,0
OF,IN,0
THE,DT,0
NATION,NN,0
'S,POS,0
WATER,NN,0
SUPPLY,NN,0
ALSO,RB,0
ARE,VBP,0
CONTAMINATED,VBN,0
.,.,0
TESTS,NNS,0
WERE,VBD,0
CONDUCTED,VBN,0
IN,IN,0
THE,DT,0
WATERSHEDS,NNS,0
OF,IN,0
35,CD,0
OF,IN,0
THE,DT,0
62,CD,0
MAJOR,JJ,0
PROVIDERS,NNS,0
SURVEYED,VBN,0
BY,IN,0
THE,DT,0
AP,NNP,0
AND,CC,0
PHARMACEUTICALS,NNS,1
WERE,VBD,0
DETECTED,VBN,0
IN,IN,0
28,CD,0
.,.,0
YET,CC,0
OFFICIALS,NNS,0
IN,IN,0
SIX,CD,0
OF,IN,0
THOSE,DT,0
28,CD,0
METROPOLITAN,JJ,0
AREAS,NNS,0
SAID,VBD,0
THEY,PRP,0
DID,VBD,0
NOT,RB,0
GO,VB,0
ON,RP,0
TO,TO,0
TEST,VB,0
THEIR,PRP$,0
DRINKING,NN,0
WATER,NN,0
--,:,0
FAIRFAX,NNP,0
VA.,NNP,0
;,:,0
MONTGOMERY,NNP,0
COUNTY,NNP,0
IN,IN,0
MARYLAND,NNP,0
;,:,0
OMAHA,NNP,0
NEB.,NNP,0
;,:,0
OKLAHOMA,NNP,0
CITY,NNP,0
;,:,0
SANTA,NNP,0
CLARA,NNP,0
CALIF.,NNP,0
AND,CC,0
NEW,NNP,0
YORK,NNP,0
CITY,NNP,0
.,.,0
THE,DT,0
NEW,NNP,0
YORK,NNP,0
STATE,NN,0
HEALTH,NN,0
DEPARTMENT,NN,0
AND,CC,0
THE,DT,0
USGS,NNP,0
TESTED,VBD,0
THE,DT,0
SOURCE,NN,0
OF,IN,0
THE,DT,0
CITY,NN,0
'S,POS,0
WATER,NN,0
UPSTATE,JJ,0
.,.,0
THEY,PRP,0
FOUND,VBD,0
TRACE,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
HEART,NN,1
MEDICINE,NN,1
INFECTION,NN,1
FIGHTERS,NNS,1
ESTROGEN,NN,1
ANTI,NNS,1
-,NNS,1
CONVULSANTS,NNS,1
A,DT,0
MOOD,NN,1
STABILIZER,NN,1
AND,CC,0
A,DT,0
TRANQUILIZER,NN,1
.,.,0
CITY,NN,0
WATER,NN,0
OFFICIALS,NNS,0
DECLINED,VBD,0
REPEATED,VBN,0
REQUESTS,NNS,0
FOR,IN,0
AN,DT,0
INTERVIEW,NN,0
.,.,0
IN,IN,0
A,DT,0
STATEMENT,NN,0
THEY,PRP,0
INSISTED,VBD,0
THAT,IN,0
"""",'',0
--,:,0
REGULATIONS,NNS,0
THAT,WDT,0
DO,VBP,0
NOT,RB,0
ADDRESS,VB,0
TRACE,NN,0
PHARMACEUTICALS,NNS,1
.,.,0
IN,IN,0
SEVERAL,JJ,0
CASES,NNS,0
OFFICIALS,NNS,0
AT,IN,0
MUNICIPAL,JJ,0
OR,CC,0
REGIONAL,JJ,0
WATER,NN,0
PROVIDERS,NNS,0
TOLD,VBD,0
THE,DT,0
AP,NNP,0
THAT,IN,0
PHARMACEUTICALS,NNS,1
HAD,VBD,0
NOT,RB,0
BEEN,VBN,0
DETECTED,VBN,0
BUT,CC,0
THE,DT,0
AP,NNP,0
OBTAINED,VBD,0
THE,DT,0
RESULTS,NNS,0
OF,IN,0
TESTS,NNS,0
CONDUCTED,VBN,0
BY,IN,0
INDEPENDENT,JJ,0
RESEARCHERS,NNS,0
THAT,WDT,0
SHOWED,VBD,0
OTHERWISE,RB,0
.,.,0
FOR,IN,0
EXAMPLE,NN,0
WATER,NN,0
DEPARTMENT,NN,0
OFFICIALS,NNS,0
IN,IN,0
NEW,NNP,0
ORLEANS,NNP,0
SAID,VBD,0
THEIR,PRP$,0
WATER,NN,0
HAD,VBD,0
NOT,RB,0
BEEN,VBN,0
TESTED,VBN,0
FOR,IN,0
PHARMACEUTICALS,NNS,1
BUT,CC,0
A,DT,0
TULANE,NNP,0
UNIVERSITY,NNP,0
RESEARCHER,NN,0
AND,CC,0
HIS,PRP$,0
STUDENTS,NNS,0
HAVE,VBP,0
PUBLISHED,VBN,0
A,DT,0
STUDY,NN,0
THAT,WDT,0
FOUND,VBD,0
THE,DT,0
PAIN,NN,0
RELIEVER,NN,0
NAPROXEN,NNP,1
THE,DT,0
SEX,NN,0
HORMONE,NN,0
ESTRONE,NN,1
AND,CC,0
THE,DT,0
ANTI,JJ,0
-,JJ,0
CHOLESTEROL,JJ,0
DRUG,NN,0
BYPRODUCT,NN,0
CLOFIBRIC,JJ,1
ACID,NN,1
IN,IN,0
TREATED,VBN,0
DRINKING,NN,0
WATER,NN,0
.,.,0
OF,IN,0
THE,DT,0
28,CD,0
MAJOR,JJ,0
METROPOLITAN,JJ,0
AREAS,NNS,0
WHERE,WRB,0
TESTS,NNS,0
WERE,VBD,0
PERFORMED,VBN,0
ON,IN,0
DRINKING,VBG,0
WATER,NN,0
SUPPLIES,NNS,0
ONLY,RB,0
ALBUQUERQUE,NNP,0
;,:,0
AUSTIN,NNP,0
TEXAS,NNP,0
;,:,0
AND,CC,0
VIRGINIA,NNP,0
BEACH,NNP,0
VA.,NNP,0
;,:,0
SAID,VBD,0
TESTS,NNS,0
WERE,VBD,0
NEGATIVE,JJ,0
.,.,0
THE,DT,0
DRINKING,NN,0
WATER,NN,0
IN,IN,0
DALLAS,NNP,0
HAS,VBZ,0
BEEN,VBN,0
TESTED,VBN,0
BUT,CC,0
OFFICIALS,NNS,0
ARE,VBP,0
AWAITING,VBG,0
RESULTS,NNS,0
.,.,0
ARLINGTON,NNP,0
TEXAS,NNP,0
ACKNOWLEDGED,VBD,0
THAT,IN,0
TRACES,NNS,0
OF,IN,0
A,DT,0
PHARMACEUTICAL,NN,1
WERE,VBD,0
DETECTED,VBN,0
IN,IN,0
ITS,PRP$,0
DRINKING,NN,0
WATER,NN,0
BUT,CC,0
CITED,VBD,0
POST-9/11,VBZ,0
SECURITY,NN,0
CONCERNS,NNS,0
IN,IN,0
REFUSING,VBG,0
TO,TO,0
IDENTIFY,VB,0
THE,DT,0
DRUG,NN,0
.,.,0
THE,DT,0
AP,NNP,0
ALSO,RB,0
CONTACTED,VBD,0
52,CD,0
SMALL,JJ,0
WATER,NN,0
PROVIDERS,NNS,0
--,:,0
ONE,CD,0
IN,IN,0
EACH,DT,0
STATE,NN,0
AND,CC,0
TWO,CD,0
EACH,DT,0
IN,IN,0
MISSOURI,NNP,0
AND,CC,0
TEXAS,NNP,0
--,:,0
THAT,WDT,0
SERVE,VBP,0
COMMUNITIES,NNS,0
WITH,IN,0
POPULATIONS,NNS,0
AROUND,IN,0
.,.,0
ALL,DT,0
BUT,IN,0
ONE,CD,0
SAID,VBD,0
THEIR,PRP$,0
DRINKING,NN,0
WATER,NN,0
HAD,VBD,0
NOT,RB,0
BEEN,VBN,0
SCREENED,VBN,0
FOR,IN,0
PHARMACEUTICALS,NNS,1
;,:,0
OFFICIALS,NNS,0
IN,IN,0
EMPORIA,NNP,0
KAN.,NNP,0
REFUSED,VBD,0
TO,TO,0
ANSWER,VB,0
AP,NNP,0
'S,POS,0
QUESTIONS,NNS,0
ALSO,RB,0
CITING,VBG,0
POST-9/11,IN,0
ISSUES,NNS,0
.,.,0
RURAL,JJ,0
CONSUMERS,NNS,0
WHO,WP,0
DRAW,VBP,0
WATER,NN,0
FROM,IN,0
THEIR,PRP$,0
OWN,JJ,0
WELLS,NNS,0
ARE,VBP,0
N'T,RB,0
IN,IN,0
THE,DT,0
CLEAR,JJ,0
EITHER,RB,0
EXPERTS,NNS,0
SAY,VBP,0
.,.,0
THE,DT,0
STROUD,NNP,0
WATER,NNP,0
RESEARCH,NNP,0
CENTER,NNP,0
IN,IN,0
AVONDALE,NNP,0
PA.,NNP,0
HAS,VBZ,0
MEASURED,VBN,0
WATER,NN,0
SAMPLES,NNS,0
FROM,IN,0
NEW,NNP,0
YORK,NNP,0
CITY,NNP,0
'S,POS,0
UPSTATE,JJ,0
WATERSHED,NN,0
FOR,IN,0
CAFFEINE,NN,0
A,DT,0
COMMON,JJ,0
CONTAMINANT,NN,0
THAT,IN,0
SCIENTISTS,NNS,0
OFTEN,RB,0
LOOK,VBP,0
FOR,IN,0
AS,IN,0
A,DT,0
POSSIBLE,JJ,0
SIGNAL,NN,0
FOR,IN,0
THE,DT,0
PRESENCE,NN,0
OF,IN,0
OTHER,JJ,0
PHARMACEUTICALS,NNS,1
.,.,0
THOUGH,IN,0
MORE,JJR,0
CAFFEINE,NN,0
WAS,VBD,0
DETECTED,VBN,0
AT,IN,0
SUBURBAN,JJ,0
SITES,NNS,0
RESEARCHER,NN,0
ANTHONY,NNP,0
AUFDENKAMPE,NNP,0
WAS,VBD,0
STRUCK,VBN,0
BY,IN,0
THE,DT,0
RELATIVELY,RB,0
HIGH,JJ,0
LEVELS,NNS,0
EVEN,RB,0
IN,IN,0
LESS,RBR,0
POPULATED,JJ,0
AREAS,NNS,0
.,.,0
HE,PRP,0
SUSPECTS,VBZ,0
IT,PRP,0
ESCAPES,NNS,0
FROM,IN,0
FAILED,VBN,0
SEPTIC,JJ,0
TANKS,NNS,0
MAYBE,RB,0
WITH,IN,0
OTHER,JJ,0
DRUGS,NNS,0
.,.,0
"""","""",0
AUFDENKAMPE,NNP,0
SAID,VBD,0
.,.,0
EVEN,RB,0
USERS,NNS,0
OF,IN,0
BOTTLED,JJ,0
WATER,NN,0
AND,CC,0
HOME,NN,0
FILTRATION,NN,0
SYSTEMS,NNS,0
DO,VBP,0
N'T,RB,0
NECESSARILY,RB,0
AVOID,VB,0
EXPOSURE,NN,0
.,.,0
BOTTLERS,NNS,0
SOME,DT,0
OF,IN,0
WHICH,WDT,0
SIMPLY,RB,0
REPACKAGE,VBP,0
TAP,NN,0
WATER,NN,0
DO,VBP,0
NOT,RB,0
TYPICALLY,RB,0
TREAT,VB,0
OR,CC,0
TEST,NN,0
FOR,IN,0
PHARMACEUTICALS,NNS,1
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
INDUSTRY,NN,0
'S,POS,0
MAIN,JJ,0
TRADE,NN,0
GROUP,NN,0
.,.,0
THE,DT,0
SAME,JJ,0
GOES,VBZ,0
FOR,IN,0
THE,DT,0
MAKERS,NNS,0
OF,IN,0
HOME,NN,0
FILTRATION,NN,0
SYSTEMS,NNS,0
.,.,0
CONTAMINATION,NN,0
IS,VBZ,0
NOT,RB,0
CONFINED,VBN,0
TO,IN,0
THE,DT,0
UNITED,NNP,0
STATES,NNP,0
.,.,0
MORE,JJR,0
THAN,IN,0
100,CD,0
DIFFERENT,JJ,0
PHARMACEUTICALS,NNS,1
HAVE,VBP,0
BEEN,VBN,0
DETECTED,VBN,0
IN,IN,0
LAKES,NNS,0
RIVERS,NNS,0
RESERVOIRS,NNS,0
AND,CC,0
STREAMS,NNS,0
THROUGHOUT,IN,0
THE,DT,0
WORLD,NN,0
.,.,0
STUDIES,NNS,0
HAVE,VBP,0
DETECTED,VBN,0
PHARMACEUTICALS,NNS,1
IN,IN,0
WATERS,NNS,0
THROUGHOUT,IN,0
ASIA,NNP,0
AUSTRALIA,NNP,0
CANADA,NNP,0
AND,CC,0
EUROPE,NNP,0
--,:,0
EVEN,RB,0
IN,IN,0
SWISS,JJ,0
LAKES,NNS,0
AND,CC,0
THE,DT,0
NORTH,NNP,0
SEA,NNP,0
.,.,0
FOR,IN,0
EXAMPLE,NN,0
IN,IN,0
CANADA,NNP,0
A,DT,0
STUDY,NN,0
OF,IN,0
20,CD,0
ONTARIO,NNP,0
DRINKING,NN,0
WATER,NN,0
TREATMENT,NN,0
PLANTS,NNS,0
BY,IN,0
A,DT,0
NATIONAL,NNP,0
RESEARCH,NNP,0
INSTITUTE,NNP,0
FOUND,VBD,0
NINE,CD,0
DIFFERENT,JJ,0
DRUGS,NNS,0
IN,IN,0
WATER,NN,0
SAMPLES,NNS,0
.,.,0
JAPANESE,JJ,0
HEALTH,NN,0
OFFICIALS,NNS,0
IN,IN,0
DECEMBER,NNP,0
CALLED,VBD,0
FOR,IN,0
HUMAN,JJ,0
HEALTH,NN,0
IMPACT,NN,0
STUDIES,NNS,0
AFTER,IN,0
DETECTING,VBG,0
PRESCRIPTION,NN,1
DRUGS,NNS,1
IN,IN,0
DRINKING,NN,0
WATER,NN,0
AT,IN,0
SEVEN,CD,0
DIFFERENT,JJ,0
SITES,NNS,0
.,.,0
IN,IN,0
THE,DT,0
UNITED,NNP,0
STATES,NNP,0
THE,DT,0
PROBLEM,NN,0
IS,VBZ,0
N'T,RB,0
CONFINED,VBN,0
TO,IN,0
SURFACE,NN,0
WATERS,NNS,0
.,.,0
PHARMACEUTICALS,NNS,1
ALSO,RB,0
PERMEATE,VBP,0
AQUIFERS,NNS,0
DEEP,RB,0
UNDERGROUND,RB,0
SOURCE,NN,0
OF,IN,0
40,CD,0
PERCENT,NN,0
OF,IN,0
THE,DT,0
NATION,NN,0
'S,POS,0
WATER,NN,0
SUPPLY,NN,0
.,.,0
FEDERAL,JJ,0
SCIENTISTS,NNS,0
WHO,WP,0
DREW,VBD,0
WATER,NN,0
IN,IN,0
24,CD,0
STATES,NNS,0
FROM,IN,0
AQUIFERS,NNS,0
NEAR,IN,0
