Words,POS,Tag
THEIR,PRP$,0
COOPERATION,NN,0
AS,RB,0
WELL,RB,0
AS,IN,0
ASKING,VBG,0
THEM,PRP,0
TO,TO,0
REMAIN,VB,0
DILIGENT,JJ,0
AND,CC,0
FEEL,VBP,0
FREE,JJ,0
TO,TO,0
SPEAK,VB,0
UP,RP,0
IF,IN,0
THEY,PRP,0
OBSERVE,VBP,0
ANYTHING,NN,0
OUT,IN,0
OF,IN,0
THE,DT,0
ORDINARY,JJ,0
.,.,0
ìIF,NNP,0
YOU,PRP,0
SMELL,VBP,0
GASOLINE,NN,1
IN,IN,0
YOUR,PRP$,0
HOME,NN,0
DEFINITELY,RB,0
CONTACT,VB,0
US,PRP,0
î,NNP,0
FRISCH,NNP,0
SAID,VBD,0
.,.,0
OFFICIALS,NNS,0
WERE,VBD,0
LOOKING,VBG,0
AT,IN,0
DIAGRAMS,NNS,0
IN,IN,0
AN,DT,0
EFFORT,NN,0
TO,TO,0
ASSESS,VB,0
WHERE,WRB,0
THE,DT,0
FLOW,NN,0
OF,IN,0
GASOLINE,NN,1
MAY,MD,0
GO,VB,0
BUT,CC,0
FRISCH,NNP,0
SAID,VBD,0
ìYOU,NNP,0
NEVER,RB,0
KNOW,VBP,0
FOR,IN,0
SURE,JJ,0
.,.,0
î,NNP,0
ìOUR,NNS,0
BEST,JJS,0
SOURCE,NN,0
WOULD,MD,0
BE,VB,0
THAT,DT,0
HOMEOWNER,NN,0
OR,CC,0
THAT,IN,0
BUSINESS,NN,0
OWNER,NN,0
MAKING,VBG,0
US,PRP,0
AWARE,JJ,0
OF,IN,0
IT,PRP,0
î,NNP,0
HE,PRP,0
SAID,VBD,0
.,.,0
GASOLINE,NNP,1
IN,IN,0
SEWER,NN,0
LINES,NNS,0
CLOSES,VBZ,0
DOWNTOWN,NN,0
LAPEER,NNP,0
THE,NNP,0
GASOLINE,NN,1
'S,POS,0
SOURCE,NN,0
IS,VBZ,0
UNKNOWN.,JJ,0
KALAMAZOO,NNP,0
MI,NNP,0
--,:,0
FUMES,NNS,0
FROM,IN,0
A,DT,0
PUNCTURED,JJ,0
BARREL,NN,0
CONTAINING,VBG,0
A,DT,0
CHEMICAL,NN,0
LED,VBD,0
TO,IN,0
TWO,CD,0
PEOPLE,NNS,0
BEING,VBG,0
TREATED,VBN,0
FOR,IN,0
EXPOSURE,NN,0
IN,IN,0
KALAMAZOO,NNP,0
POLICE,NNS,0
SAID,VBD,0
.,.,0
KALAMAZOO,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
PUBLIC,NNP,0
SAFETY,NNP,0
OFFICERS,NNS,0
RESPONDED,VBD,0
ABOUT,RB,0
10,CD,0
A.M.,NN,0
FRIDAY,NNP,0
JUNE,NNP,0
7,CD,0
TO,IN,0
3600,CD,0
ALVAN,NNP,0
ROAD,NNP,0
ON,IN,0
A,DT,0
REPORT,NN,0
OF,IN,0
A,DT,0
55-GALLON,CD,0
DRUM,NN,0
THAT,WDT,0
HAD,VBD,0
BEEN,VBN,0
PUNCTURED,VBN,0
INSIDE,RB,0
OF,IN,0
A,DT,0
TRAILER,NN,0
.,.,0
THE,DT,0
DRUM,NN,0
WAS,VBD,0
LEAKING,VBG,0
TRIMETHYL,NN,0
PHOSPHATE,NN,0
.,.,0
THE,DT,0
CHEMICAL,NN,0
IS,VBZ,0
USED,VBN,0
AS,IN,0
A,DT,0
GASOLINE,NN,1
ADDITIVE,JJ,0
TO,TO,0
PREVENT,VB,0
SPARK,NN,0
PLUG,NN,0
FOULING,NN,0
AND,CC,0
ENGINE,NN,0
RUMBLE,NN,0
A,DT,0
FLAME,NN,0
RETARDANT,JJ,0
FOR,IN,0
PAINTS,NNS,0
AND,CC,0
POLYMERS,NNS,1
AND,CC,0
A,DT,0
RAW,JJ,0
MATERIAL,NN,0
FOR,IN,0
MAKING,VBG,0
INSECTICIDES,NNS,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
U.S.,NNP,0
NATIONAL,NNP,0
LIBRARY,NNP,0
OF,IN,0
MEDICINE,NNP,0
.,.,0
THE,DT,0
KALAMAZOO,NNP,0
COUNTY,NNP,0
HAZMAT,NNP,0
TEAM,NN,0
RESPONDED,VBD,0
AND,CC,0
THE,DT,0
LEAK,NN,0
WAS,VBD,0
CONTAINED,VBN,0
BUT,CC,0
ABOUT,IN,0
HALF,PDT,0
THE,DT,0
LIQUID,NN,0
HAD,VBD,0
ESCAPED,VBN,0
THE,DT,0
BARREL,NN,0
.,.,0
WINDY,JJ,0
CONDITIONS,NNS,0
CAUSED,VBD,0
FUMES,NNS,0
TO,TO,0
BE,VB,0
BLOWN,VBN,0
TOWARD,IN,0
A,DT,0
NEARBY,JJ,0
BUSINESS,NN,0
.,.,0
THE,DT,0
BUSINESS,NN,0
WAS,VBD,0
EVACUATED,VBN,0
BUT,CC,0
TWO,CD,0
PEOPLE,NNS,0
WERE,VBD,0
TAKEN,VBN,0
TO,IN,0
A,DT,0
HOSPITAL,NN,0
FOR,IN,0
TREATMENT,NN,0
OF,IN,0
MINOR,JJ,0
ISSUES,NNS,0
RELATED,VBN,0
TO,IN,0
EXPOSURE,NN,0
TO,IN,0
THE,DT,0
FUMES,NNS,0
.,.,0
UPDATE,NNP,0
8:44,CD,0
P.M.,NN,0
JAN.,NNP,0
28,CD,0
:,:,0
MUSKEGON,NNP,0
TWP,NNP,0
.,.,0
MI,NNP,0
A,DT,0
SEWAGE,NN,1
SPILL,NN,0
NEXT,RB,0
TO,IN,0
BAKER,NNP,0
COLLEGE,NNP,0
NEAR,IN,0
MUSKEGON,NNP,0
DUMPED,VBD,0
AS,RB,0
MUCH,JJ,0
AS,IN,0
GALLONS,NNS,0
OF,IN,0
UNTREATED,JJ,1
WASTEWATER,NN,1
INTO,IN,0
A,DT,0
NEARBY,JJ,0
STORM,NN,0
SEWER,NN,0
AND,CC,0
CREEK,NN,0
ON,IN,0
TUESDAY,NNP,0
.,.,0
THE,DT,0
LEAK,NN,0
IN,IN,0
A,DT,0
SEWER,NN,0
FORCE,NN,0
MAIN,JJ,0
WAS,VBD,0
DISCOVERED,VBN,0
AROUND,IN,0
9:30,CD,0
A.M.,NN,0
JAN.,NNP,0
28,CD,0
ON,IN,0
QUARTERLINE,NNP,0
ROAD,NNP,0
SOUTH,RB,0
OF,IN,0
MARQUETTE,NNP,0
AVENUE,NNP,0
IN,IN,0
FRONT,NN,0
OF,IN,0
BAKER,NNP,0
COLLEGE,NNP,0
IN,IN,0
MUSKEGON,NNP,0
TOWNSHIP,NNP,0
SAID,VBD,0
DAVE,NNP,0
JOHNSON,NNP,0
DIRECTOR,NN,0
OF,IN,0
THE,DT,0
MUSKEGON,NNP,0
COUNTY,NNP,0
WASTEWATER,NNP,1
MANAGEMENT,NNP,0
SYSTEM,NNP,0
.,.,0
THE,DT,0
SEWAGE,NN,1
ENTERED,VBD,0
A,DT,0
STORM,NN,0
DRAIN,NN,0
THAT,WDT,0
DUMPS,VBZ,0
INTO,IN,0
FOUR,NNP,0
MILE,NNP,0
CREEK,NNP,0
WHICH,WDT,0
RUNS,VBZ,0
THROUGH,IN,0
THE,DT,0
CAMPUS,NN,0
OF,IN,0
NEARBY,JJ,0
MUSKEGON,NNP,0
COMMUNITY,NNP,0
COLLEGE,NNP,0
JOHNSON,NNP,0
SAID,VBD,0
.,.,0
THE,DT,0
CREEK,NN,0
WAS,VBD,0
BEING,VBG,0
TESTED,VBN,0
FOR,IN,0
THE,DT,0
PRESENCE,NN,0
OF,IN,0
E.,NNP,0
COLI,NNS,0
AND,CC,0
A,DT,0
NO,DT,0
-,HYPH,0
CONTACT,NN,0
ADVISORY,NN,0
WAS,VBD,0
EXPECTED,VBN,0
TO,TO,0
BE,VB,0
ISSUED,VBN,0
HE,PRP,0
SAID,VBD,0
.,.,0
MUNICIPAL,JJ,0
WORKERS,NNS,0
REALIZED,VBD,0
THAT,IN,0
WASTEWATER,NN,1
WAS,VBD,0
SEEPING,VBG,0
OUT,IN,0
OF,IN,0
A,DT,0
CRACK,NN,0
IN,IN,0
THE,DT,0
ROADWAY,NN,0
AND,CC,0
JOHNSON,NNP,0
WAS,VBD,0
NOTIFIED,VBN,0
AROUND,IN,0
10,CD,0
A.M.,NN,0
HE,PRP,0
SAID,VBD,0
.,.,0
THE,DT,0
WASTEWATER,NN,1
FLOWED,VBD,0
FROM,IN,0
THE,DT,0
CRACK,NN,0
CREATED,VBN,0
WHEN,WRB,0
THE,DT,0
LEAK,NN,0
LIFTED,VBD,0
UP,RP,0
THE,DT,0
FORCE,NN,0
MAIN,JJ,0
AND,CC,0
PAVEMENT,JJ,0
--,:,0
INTO,IN,0
THE,DT,0
NEARBY,JJ,0
STORM,NN,0
DRAIN,VB,0
AND,CC,0
DID,VBD,0
NOT,RB,0
POOL,VB,0
ON,IN,0
ANY,DT,0
PROPERTY,NN,0
JOHNSON,NNP,0
SAID,VBD,0
.,.,0
FURTHER,JJ,0
INVESTIGATION,NN,0
REVEALED,VBD,0
THE,DT,0
LEAK,NN,0
WAS,VBD,0
ON,IN,0
THE,DT,0
BOTTOM,NN,0
OF,IN,0
THE,DT,0
PIPE,NN,0
LEADING,VBG,0
OFFICIALS,NNS,0
TO,TO,0
PULL,VB,0
BACK,RB,0
SOMEWHAT,RB,0
ON,IN,0
THE,DT,0
INITIAL,JJ,0
ESTIMATE,NN,0
THAT,IN,0
GALLONS,NNS,0
SPILLED,VBD,0
JOHNSON,NNP,0
SAID,VBD,0
.,.,0
HE,PRP,0
CALLED,VBD,0
THAT,DT,0
ESTIMATE,NN,0
VERY,RB,0
CONSERVATIVE,JJ,0
.,.,0
JACKSON,NNP,0
-,HYPH,0
MERKEY,NNP,0
CONTRACTORS,NNS,0
WERE,VBD,0
CALLED,VBN,0
IN,RP,0
TO,TO,0
REPAIR,VB,0
THE,DT,0
PIPE,NN,0
AND,CC,0
ROADWAY,NN,0
.,.,0
THE,DT,0
FLOW,NN,0
WAS,VBD,0
STOPPED,VBN,0
AT,IN,0
12:05,CD,0
P.M.,NN,0
THOUGH,IN,0
MORE,RBR,0
UNTREATED,JJ,1
WASTEWATER,NN,1
SPILLED,VBD,0
FROM,IN,0
12:35,CD,0
P.M.,NN,0
TO,IN,0
1:11,CD,0
P.M.,NN,0
AS,IN,0
WORKERS,NNS,0
HAD,VBD,0
TO,TO,0
ADD,VB,0
AN,DT,0
ADDITIONAL,JJ,0
PUMP,NN,0
TO,TO,0
TRANSFER,VB,0
SEWAGE,NN,1
FROM,IN,0
A,DT,0
LIFT,NN,0
STATION,NN,0
WET,JJ,0
WELL,RB,0
INTO,IN,0
A,DT,0
TANKER,NN,0
JOHNSON,NNP,0
SAID,VBD,0
.,.,0
SOON,NN,0
-,HYPH,0
TO,TO,0
-,HYPH,0
BE,VB,0
-,HYPH,0
VACANT,JJ,0
HACKLEY,NNP,0
BUILDING,NN,0
COULD,MD,0
BECOME,VB,0
MUSKEGON,NNP,0
COUNTY,NNP,0
OFFICES,NNP,0
FOOD,NN,0
PROCESSING,NN,0
INCUBATOR,NN,0
TO,TO,0
BE,VB,0
BUILT,VBN,0
AT,IN,0
MUSKEGON,NNP,0
COMMUNITY,NNP,0
COLLEGE,NNP,0
THREE,NNP,0
MORE,JJR,0
MARIJUANA,JJ,0
DISPENSARIES,NNS,0
GET,VBP,0
OK,JJ,0
IN,IN,0
MUSKEGON,NNP,0
TOWNSHIP,CD,0
COVERT,NNP,0
MI,NN,0
--,.,0
THERE,EX,0
IS,VBZ,0
NO,DT,0
THREAT,NN,0
TO,IN,0
THE,DT,0
PUBLIC,NN,0
AFTER,IN,0
A,DT,0
LEAK,NN,0
OCCURRED,VBD,0
AT,IN,0
THE,DT,0
THE,DT,0
PLANT,NN,0
WAS,NNP,0
SHUT,VBN,0
DOWN,RP,0
SATURDAY,NNP,0
OCT.,NNP,0
13,CD,0
AFTER,IN,0
RADIOACTIVE,JJ,0
WATER,NN,0
LEAKED,VBD,0
THROUGH,IN,0
A,DT,0
CONTROL,NN,0
ROD,NN,0
SEAL,NN,0
PALISADES,NNP,0
',POS,0
RESIDENT,NNP,0
INSPECTOR,NNP,0
JULIE,NNP,0
BEOTTCHER,NNP,0
SAID,VBD,0
.,.,0
THE,DT,0
LEAK,NN,0
NEVER,RB,0
REACHED,VBD,0
OUTSIDE,IN,0
THE,DT,0
PLANT,NN,0
BARRIERS,NNS,0
AND,CC,0
WAS,VBD,0
HELD,VBN,0
INSIDE,IN,0
THE,DT,0
CONTAINMENT,NN,0
AREA,NN,0
SHE,PRP,0
SAID,VBD,0
.,.,0
THE,DT,0
PLANT,NN,0
WAS,VBD,0
CLOSED,VBN,0
SATURDAY,NNP,0
WHILE,IN,0
THE,DT,0
LEAKAGE,NN,0
WAS,VBD,0
REPAIRED,VBN,0
BUT,CC,0
REMAINS,VBZ,0
CLOSED,JJ,0
FOR,IN,0
A,DT,0
FAILED,VBN,0
TRANSFORMER,NN,0
.,.,0
WHEN,WRB,0
PLANT,NN,0
OPERATORS,NNS,0
WERE,VBD,0
PREPARING,VBG,0
TO,TO,0
RESTART,VB,0
THE,DT,0
PLANT,NN,0
MONDAY,NNP,0
A,DT,0
TRANSFORMER,NN,0
FAILED,VBD,0
.,.,0
THE,DT,0
TRANSFORMER,NN,0
IS,VBZ,0
USED,VBN,0
TO,TO,0
REDUCE,VB,0
VOLTAGE,NN,0
TO,IN,0
LEVELS,NNS,0
THAT,WDT,0
CAN,MD,0
BE,VB,0
USED,VBN,0
BY,IN,0
PLANT,NN,0
EQUIPMENT,NN,0
.,.,0
THE,DT,0
PLANT,NN,0
REMAINS,VBZ,0
SHUT,VBN,0
DOWN,RP,0
AWAITING,VBG,0
REPAIRS,NNS,0
OF,IN,0
THE,DT,0
TRANSFORMER,NN,0
.,.,0
THE,DT,0
POWER,NN,0
PLANT,NN,0
WAS,VBD,0
INTRODUCED,VBN,0
TO,IN,0
THE,DT,0
REGION,NN,0
IN,IN,0
THE,DT,0
LATE,JJ,0
1960S,NNS,0
.,.,0
AFTER,IN,0
IN,IN,0
AUGUST,NNP,0
ENTERGY,NNP,0
CORP,NNP,0
.,.,0
AGREED,VBD,0
TO,TO,0
SELL,VB,0
THE,DT,0
SUBSIDIARY,NN,0
THAT,WDT,0
OWNS,VBZ,0
THE,DT,0
PALISADES,NNP,0
POWER,NNP,0
PLANT,NNP,0
AFTER,IN,0
ITS,PRP$,0
SHUTDOWN,NN,0
AND,CC,0
REACTOR,NN,0
DEFUELING,NN,0
TO,IN,0
A,DT,0
HOLTEC,NNP,0
INTERNATIONAL,NNP,0
SUBSIDIARY,NN,0
FOR,IN,0
ACCELERATED,JJ,0
DECOMMISSIONING,NN,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
COMPANY,NN,0
NEWS,NN,0
RELEASE,NN,0
.,.,0
HEMLOCK,NNP,0
MI,NNP,0
-,HYPH,0
EMERGENCY,NNP,0
CREWS,NNS,0
STOPPED,VBD,0
A,DT,0
LEAK,NN,0
AT,IN,0
THE,DT,0
HEMLOCK,NNP,0
SEMICONDUCTOR,NNP,0
OPERATIONS,NNP,0
FACILITY,NN,0
ON,IN,0
WEDNESDAY,NNP,0
SEPT.,NNP,0
5,CD,0
BUT,CC,0
NOT,RB,0
BEFORE,IN,0
IT,PRP,0
RELEASED,VBD,0
A,DT,0
CLOUD,NN,0
OF,IN,0
CHEMICAL,NN,0
INTO,IN,0
THE,DT,0
AIR,NN,0
ABOVE,IN,0
THE,DT,0
PLANT,NN,0
.,.,0
"""",'',0
THOMAS,NNP,0
TOWNSHIP,NNP,0
FIRE,NNP,0
CHIEF,NNP,0
MIKE,NNP,0
COUSINS,NNP,0
SAID,VBD,0
.,.,0
"""",'',0
THE,DT,0
CAUSE,NN,0
OF,IN,0
THE,DT,0
LEAK,NN,0
IS,NNP,0
UNDER,IN,0
INVESTIGATION,NN,0
AND,CC,0
NO,DT,0
INJURIES,NNS,0
WERE,VBD,0
REPORTED,VBN,0
.,.,0
RACHEL,NNP,0
SWANSON,NNP,0
A,DT,0
SPOKESWOMAN,NN,0
FOR,IN,0
HEMLOCK,NNP,0
SEMICONDUCTOR,NNP,0
WROTE,VBD,0
IN,IN,0
AN,DT,0
EMAIL,NN,0
THE,DT,0
SITE,NN,0
HAD,VBD,0
A,DT,0
RELEASE,NN,0
OF,IN,0
CHLOROSILANES,NNS,0
THAT,WDT,0
CREATED,VBD,0
A,DT,0
"""",'',0
BUT,CC,0
THE,DT,0
EVENT,NN,0
WAS,VBD,0
CONTAINED,VBN,0
TO,IN,0
THE,DT,0
COMPANY,NN,0
'S,POS,0
PROPERTY,NN,0
AND,CC,0
THERE,EX,0
WAS,VBD,0
NO,DT,0
COMMUNITY,NN,0
IMPACT,NN,0
.,.,0
SHE,PRP,0
ADDED,VBD,0
THAT,IN,0
THE,DT,0
CHEMICAL,NN,0
IS,VBZ,0
COLORLESS,NN,0
BUT,CC,0
IF,IN,0
RELEASED,VBN,0
INTO,IN,0
THE,DT,0
ATMOSPHERE,NN,0
IT,PRP,0
MAY,MD,0
FORM,VB,0
A,DT,0
VISIBLE,JJ,0
CLOUD,NN,0
.,.,0
SHE,PRP,0
ALSO,RB,0
WROTE,VBD,0
VIA,IN,0
EMAIL,NN,0
THAT,IN,0
EMERGENCY,NN,0
RESPONSE,NN,0
PROTOCOLS,NNS,0
WERE,VBD,0
ACTIVATED,VBN,0
AND,CC,0
LOCAL,JJ,0
EMERGENCY,NN,0
CREWS,NNS,0
CAME,VBD,0
ONSITE,RB,0
AS,IN,0
BACKUP,NN,0
.,.,0
COUSINS,NNS,0
SAID,VBD,0
THE,DT,0
CHEMICAL,NN,0
IS,VBZ,0
AN,DT,0
IRRITANT,JJ,0
IF,IN,0
IT,PRP,0
GETS,VBZ,0
IN,IN,0
CONTACT,NN,0
WITH,IN,0
HUMANS,NNS,0
.,.,0
HEMLOCK,NNP,0
SEMICONDUCTOR,NNP,0
MAKES,VBZ,0
POLYCRYSTALLINE,NN,1
SILICON,NN,1
AT,IN,0
ITS,PRP$,0
SAGINAW,NNP,0
COUNTY,NNP,0
FACILITY,NN,0
FOR,IN,0
THE,DT,0
SEMICONDUCTOR,NN,0
AND,CC,0
SOLAR,JJ,0
CELL,NN,0
INDUSTRIES,NNS,0
.,.,0
WHITINGSPILL.JPG,NNP,0
CLEANUP,NNP,0
CREWS,NNS,0
DEPLOY,VBP,0
BOOM,NN,0
ALONG,IN,0
THE,DT,0
LAKE,NNP,0
MICHIGAN,NNP,0
SHORELINE,NN,0
NEAR,IN,0
THE,DT,0
BP,NNP,0
WHITING,NNP,0
REFINERY,NNP,0
IN,IN,0
WHITING,NNP,0
IND.,NNP,0
MARCH,NNP,0
25,CD,0
TO,TO,0
RECOVER,VB,0
CRUDE,JJ,1
OIL,NN,1
DISCHARGED,VBN,0
FROM,IN,0
THE,DT,0
REFINERY,NN,0
.,.,0
(U.S.,NNP,0
COAST,NNP,0
GUARD),NNP,0
POLLUTION,NN,0
RESPONSE,NN,0
TEAMS,NNS,0
DISCUSS,VBP,0
CLEANUP,NN,0
PLANS,NNS,0
ALONG,IN,0
THE,DT,0
LAKE,NNP,0
MICHIGAN,NNP,0
SHORELINE,NN,0
NEAR,IN,0
THE,DT,0
BP,NNP,0
WHITING,NNP,0
REFINERY,NNP,0
IN,IN,0
WHITING,NNP,0
IND.,NNP,0
ON,IN,0
WEDNESDAY,NNP,0
MARCH,NNP,0
26,CD,0
.,.,0
WHITING,NNP,0
IN,IN,0
--,.,0
A,DT,0
BP,NNP,0
INCIDENT,NN,0
MANAGEMENT,NN,0
TEAM,NN,0
SAID,VBD,0
AN,DT,0
INITIAL,JJ,0
VISUAL,JJ,0
ESTIMATE,NN,0
SHOWED,VBD,0
BETWEEN,IN,0
377,CD,0
AND,CC,0
755,CD,0
GALLONS,NNS,0
OF,IN,0
CRUDE,JJ,1
OIL,NN,1
SPILLED,VBN,0
INTO,IN,0
LAKE,NNP,0
MICHIGAN,NNP,0
WHEN,WRB,0
A,DT,0
A,DT,0
CLEANUP,NN,0
TEAM,NN,0
OF,IN,0
EIGHT,CD,0
PEOPLE,NNS,0
RETURNED,VBD,0
TO,IN,0
THE,DT,0
SHORE,NN,0
OF,IN,0
BP,NNP,0
'S,POS,0
WHITING,NNP,0
REFINERY,NNP,0
FOR,IN,0
THREE,CD,0
HOURS,NNS,0
WEDNESDAY,NNP,0
MARCH,NNP,0
26,CD,0
.,.,0
THE,DT,0
CREW,NN,0
OBSERVED,VBD,0
"""",'',0
OILING,NN,0
ALONG,IN,0
THE,DT,0
SHORELINE,NN,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
COAST,NNP,0
GUARD,NNP,0
RELEASE,NN,0
.,.,0
MORE,JJR,0
OIL,NN,1
WAS,VBD,0
MANUALLY,RB,0
CLEANED,VBN,0
FROM,IN,0
THE,DT,0
SHORELINE,NN,0
AFTER,IN,0
CREWS,NNS,0
REMOVED,VBD,0
1,CD,0
CENTIMETER,NN,0
TARBALLS,NNS,0
FROM,IN,0
THE,DT,0
SAND,NN,0
ON,IN,0
TUESDAY,NNP,0
.,.,0
THE,DT,0
COMPANY,NN,0
NOTIFIED,VBD,0
THE,DT,0
COAST,NNP,0
GUARD,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
AND,CC,0
INDIANA,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIRONMENTAL,NNP,0
MANAGEMENT,NNP,0
AFTER,IN,0
DISCOVERING,VBG,0
THE,DT,0
SPILL,NN,0
LATE,JJ,0
MONDAY,NNP,0
AFTERNOON,NN,0
.,.,0
IT,PRP,0
'S,VBZ,0
BELIEVED,VBN,0
A,DT,0
MALFUNCTION,NN,0
OCCURRED,VBD,0
WITH,IN,0
A,DT,0
CRUDE,JJ,1
OIL,NN,1
DISTILLATION,NN,0
UNIT,NN,0
SENDING,VBG,0
OIL,NN,1
INTO,IN,0
THE,DT,0
REFINERY,NN,0
'S,POS,0
COOLING,VBG,0
WATER,NN,0
OUTFALL,NN,0
AND,CC,0
INTO,IN,0
THE,DT,0
LAKE,NN,0
.,.,0
BP,NNP,0
REPRESENTATIVES,NNS,0
SAID,VBD,0
CREWS,NNS,0
HAVE,VBP,0
RECOVERED,VBN,0
THE,DT,0
MAJORITY,NN,0
OF,IN,0
OIL,NN,1
THAT,WDT,0
WAS,VBD,0
VISIBLE,JJ,0
IN,IN,0
THE,DT,0
COVE,NN,0
-,HYPH,0
LIKE,JJ,0
AREA,NN,0
ALONG,IN,0
THE,DT,0
SHORELINE,NN,0
BETWEEN,IN,0
THE,DT,0
REFINERY,NN,0
AND,CC,0
A,DT,0
NEARBY,JJ,0
STEEL,NN,0
MILL,NN,0
.,.,0
BOOMS,NNS,0
AND,CC,0
VACUUM,NN,0
TRUCKS,NNS,0
WERE,VBD,0
USED,VBN,0
TO,TO,0
CONTAIN,VB,0
AND,CC,0
REMOVE,VB,0
SURFACE,NN,0
OIL,NN,1
.,.,0
CREWS,NNS,0
ALSO,RB,0
MANUALLY,RB,0
COLLECTED,VBN,0
OIL,NN,1
THAT,WDT,0
WAS,VBD,0
PUSHED,VBN,0
TO,TO,0
SHORE,VB,0
BY,IN,0
WIND,NN,0
.,.,0
A,DT,0
VIEW,NN,0
FROM,IN,0
A,DT,0
COAST,NNP,0
GUARD,NNP,0
HELICOPTER,NN,0
TUESDAY,NNP,0
SHOWED,VBD,0
THE,DT,0
SPILL,NN,0
APPEARED,VBD,0
TO,TO,0
BE,VB,0
CONTAINED,VBN,0
TO,IN,0
THE,DT,0
COVE,NN,0
AREA,NN,0
ON,IN,0
BP,NNP,0
PROPERTY,NN,0
.,.,0
COAST,NNP,0
GUARD,NNP,0
REPRESENTATIVES,NNS,0
SAID,VBD,0
BP,NNP,0
'S,POS,0
TEAM,NN,0
WILL,MD,0
CONTINUE,VB,0
ENGINEERING,NN,0
ANALYSES,NNS,0
TO,TO,0
DETERMINE,VB,0
THE,DT,0
EXACT,JJ,0
AMOUNT,NN,0
OF,IN,0
OIL,NN,1
DISCHARGED,VBN,0
.,.,0
A,DT,0
SPOKESPERSON,NN,0
FOR,IN,0
THE,DT,0
INDIANA,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIRONMENTAL,NNP,0
MANAGEMENT,NNP,0
ON,IN,0
TUESDAY,NNP,0
SAID,VBD,0
THE,DT,0
ENVIRONMENTAL,JJ,0
IMPACT,NN,0
APPEARED,VBD,0
MINIMAL,JJ,0
AND,CC,0
THERE,EX,0
WERE,VBD,0
NO,DT,0
INDICATIONS,NNS,0
THAT,IN,0
DRINKING,NN,0
WATER,NN,0
WAS,VBD,0
THREATENED,VBN,0
.,.,0
PHILIP,NNP,0
WILLINK,NNP,0
SENIOR,JJ,0
BIOLOGIST,NN,0
WITH,IN,0
CHICAGO,NNP,0
'S,POS,0
SHEDD,NNP,0
AQUARIUM,NNP,0
SAID,VBD,0
LAKE,NNP,0
MICHIGAN,NNP,0
WILDLIFE,NN,0
SHOULD,MD,0
NOT,RB,0
SUFFER,VB,0
ANY,DT,0
LONG,JJ,0
-,HYPH,0
TERM,NN,0
EFFECTS,NNS,0
BASED,VBN,0
ON,IN,0
INFORMATION,NN,0
RELEASED,VBN,0
BY,IN,0
BP,NNP,0
AND,CC,0
THE,DT,0
FEDERAL,JJ,0
AGENCIES,NNS,0
HANDLING,VBG,0
THE,DT,0
SPILL,NN,0
.,.,0
PROLONGED,VBN,0
ICE,NN,0
COVER,NN,0
ON,IN,0
THE,DT,0
LAKE,NN,0
KEPT,VBD,0
MANY,JJ,0
NATIVE,JJ,0
FISH,NN,0
SPECIES,NNS,0
OFF,IN,0
-,HYPH,0
SHORE,NN,0
HE,PRP,0
SAID,VBD,0
.,.,0
"""",'',0
WILLINK,NNP,0
SAID,VBD,0
.,.,0
"""",'',0
FISH,NN,0
TYPICALLY,RB,0
RETURN,VBP,0
CLOSER,RBR,0
TO,IN,0
SHORE,NN,0
IN,IN,0
APRIL,NNP,0
WILLINK,NNP,0
SAID,VBD,0
.,.,0
VERY,RB,0
LOW,JJ,0
LEVELS,NNS,0
OF,IN,0
PETROLEUM,NN,1
CAN,MD,0
IMPACT,VB,0
FISH,NNS,0
AND,CC,0
OTHER,JJ,0
WILDLIFE,NN,0
CAUSING,VBG,0
BIRTH,NN,0
DEFECTS,NNS,0
.,.,0
WILLINK,NN,0
SAID,VBD,0
THE,DT,0
SPILL,NN,0
SOUNDS,VBZ,0
MINOR,JJ,0
BUT,CC,0
WILDLIFE,NN,0
AND,CC,0
ENVIRONMENTAL,JJ,0
EXPERTS,NNS,0
HOPE,VBP,0
PREVENTATIVE,JJ,0
MEASURES,NNS,0
ARE,VBP,0
TAKEN,VBN,0
.,.,0
"""",'',0
HE,PRP,0
SAID,VBD,0
.,.,0
ANGIE,NNP,0
JACKSON,NNP,0
COVERS,VBZ,0
PUBLIC,JJ,0
SAFETY,NN,0
AND,CC,0
BREAKING,VBG,0
NEWS,NN,0
FOR,IN,0
MLIVE,NNP,0
/,.,0
THE,DT,0
GRAND,NNP,0
RAPIDS,NNPS,0
PRESS,NNP,0
.,.,0
EMAIL,VB,0
HER,PRP,0
AT,IN,0
AND,CC,0
FOLLOW,VB,0
HER,PRP,0
ON,IN,0
GRAND,NNP,0
RAPIDS,NNP,0
MI,NN,0
í,NNS,0
A,DT,0
MEDICAL,JJ,0
DEVICE,NN,0
MANUFACTURER,NN,0
IS,VBZ,0
FACING,VBG,0
$,$,0
IN,IN,0
FINES,NNS,0
RELATED,VBN,0
TO,IN,0
EMISSIONS,NNS,0
OF,IN,0
A,DT,0
CANCER,NN,0
-,HYPH,0
CAUSING,VBG,0
