EXPERIENCED,VBN,0
SOMETHING,NN,0
AFFORDED,VBN,0
VERY,RB,0
FEW,JJ,0
AMERICANS,NNPS,0
A,DT,0
TASTE,NN,0
OF,IN,0
TRADITIONALLY,RB,0
EXTRACTED,VBN,0
COLD,JJ,0
PRESSED,VBN,0
LOCALLY,RB,0
GROWN,VBN,0
EXTRA,JJ,0
VIRGIN,JJ,0
OLIVE,NN,0
OIL,NN,0
.,.,0
WHEN,WRB,0
I,PRP,0
FIRST,RB,0
HEARD,VBD,0
ABOUT,IN,0
FRANTOIO,NNP,0
I,PRP,0
THOUGHT,VBD,0
THE,DT,0
OLIVE,JJ,0
OIL,NN,0
PRESS,NN,0
WAS,VBD,0
A,DT,0
DESIGN,NN,0
GIMMICK,NN,0
ALBEIT,IN,0
A,DT,0
VERY,RB,0
LAVISH,JJ,0
ONE,NN,0
.,.,0
BUT,CC,0
FRANTOIO,NNP,0
'S,POS,0
OWNERS,NNS,0
ARE,VBP,0
SERIOUS,JJ,0
ABOUT,IN,0
BOTH,CC,0
THEIR,PRP$,0
MILL,NN,0
AND,CC,0
THEIR,PRP$,0
RESTAURANT,NN,0
.,.,0
I,PRP,0
SAW,VBD,0
CRATES,NNS,0
OF,IN,0
MOLDY,JJ,0
OLIVES,NNS,0
REJECTED,VBN,0
BY,IN,0
THE,DT,0
WORKERS,NNS,0
AT,IN,0
THE,DT,0
FRANTOIO,NNP,0
(,-LRB-,0
THE,DT,0
ITALIAN,JJ,0
WORLD,NN,0
FOR,IN,0
AN,DT,0
OLIVE,NN,0
MILL,NN,0
),-RRB-,0
BECAUSE,IN,0
THEY,PRP,0
DID,VBD,0
N'T,RB,0
WANT,VB,0
THEIR,PRP$,0
EQUIPMENT,NN,0
CONTAMINATED,VBN,0
BY,IN,0
BAD,JJ,0
FRUIT,NN,0
.,.,0
IN,IN,0
FACT,NN,0
ONE,CD,0
OF,IN,0
FRANTOIO,NNP,0
'S,POS,0
OWNERS,NNS,0
HIS,PRP$,0
TWO,CD,0
PARTNERS,NNS,0
UMBERTO,NNP,0
GIBIN,NNP,0
FROM,IN,0
IL,NNP,0
FORNAIO,NNP,0
AND,CC,0
CHEF,NN,0
GIOVANNI,NNP,0
PERTICONE,NNP,0
FROM,IN,0
EMPORIO,NNP,0
ARMANI,NNP,0
AND,CC,0
SCALA,NNP,0
'S,POS,0
BISTRO,NNP,0
ARE,VBP,0
NO,RB,0
LESS,RBR,0
SERIOUS,JJ,0
ABOUT,IN,0
THEIR,PRP$,0
END,NN,0
OF,IN,0
THE,DT,0
BUSINESS,NN,0
.,.,0
THEY,PRP,0
HAVE,VBP,0
PUT,VBN,0
TOGETHER,RB,0
A,DT,0
CROWD,NN,0
-,HYPH,0
PLEASING,JJ,0
ITALIAN,JJ,0
MENU,NN,0
STRONG,JJ,0
ON,IN,0
PASTA,NN,0
DISHES,NNS,0
AND,CC,0
ANTIPASTI,NNP,0
AND,CC,0
A,DT,0
FIRST,JJ,0
-,HYPH,0
RATE,NN,0
ITALIAN,JJ,0
WINE,NN,0
LIST,NN,0
WHILE,IN,0
KEEPING,VBG,0
PRICES,NNS,0
REFRESHINGLY,RB,0
MODERATE,JJ,0
ESPECIALLY,RB,0
GIVEN,VBN,0
THE,DT,0
HANDSOME,JJ,0
MODERN,JJ,0
DINING,NN,0
ROOM,NN,0
AND,CC,0
A,DT,0
PROFESSIONAL,JJ,0
LEVEL,NN,0
OF,IN,0
SERVICE,NN,0
.,.,0
OVER,IN,0
SEVERAL,JJ,0
VISITS,NNS,0
IN,IN,0
BETWEEN,IN,0
SLURPING,VBG,0
OLIVE,JJ,0
OIL,NN,0
I,PRP,0
HAVE,VBP,0
ENJOYED,VBN,0
SATISFYING,VBG,0
SALADS,NNS,0
:,:,0
AMARA,NNP,0
(,-LRB-,0
$,$,0
6.5,CD,0
),-RRB-,0
ITALIAN,JJ,0
LETTUCES,NNS,0
ROASTED,VBD,0
VEGETABLES,NNS,0
AND,CC,0
TRIANGLES,NNS,0
OF,IN,0
GRILLED,VBN,0
SALTY,JJ,0
SHEEPS,NNS,0
MILK,NN,0
CHEESE,NN,0
CALLED,VBN,0
RICOTTA,NNP,0
SALATA,NNP,0
AN,DT,0
AGED,JJ,0
VERSION,NN,0
OF,IN,0
THE,DT,0
FAMILIAR,JJ,0
RICOTTA,NN,0
;,:,0
A,DT,0
FINE,JJ,0
CESARE,NNP,0
(,-LRB-,0
$,$,0
5.25,CD,0
),-RRB-,0
WITH,IN,0
WHOLE,JJ,0
LEAVES,NNS,0
OF,IN,0
ROMAINE,JJ,0
AND,CC,0
WIDE,JJ,0
SHAVINGS,NNS,0
OF,IN,0
PARMESAN,NNP,0
;,:,0
AND,CC,0
CARCIOFI,NNP,0
(,-LRB-,0
$,$,0
6.25,CD,0
),-RRB-,0
A,DT,0
SALAD,NN,0
OF,IN,0
PICKLED,VBN,0
BABY,NN,0
ARTICHOKES,NNS,0
WITH,IN,0
LOTS,NNS,0
OF,IN,0
THE,DT,0
GOOD,JJ,0
LETTUCES,NNS,0
FRANTOIO,NNP,0
'S,POS,0
KITCHEN,NN,0
USES,VBZ,0
.,.,0
MUSSELS,NNS,0
STEAMED,VBD,0
OPEN,JJ,0
IN,IN,0
THE,DT,0
WOOD,NN,0
-,HYPH,0
FIRED,VBN,0
PIZZA,NN,0
OVEN,RB,0
ARE,VBP,0
A,DT,0
TREAT,NN,0
NOW,RB,0
(,-LRB-,0
$,$,0
6.95,CD,0
),-RRB-,0
WHEN,WRB,0
OCEAN,NN,0
WATERS,NNS,0
ARE,VBP,0
COLD,JJ,0
.,.,0
FRANTOIO,NNP,0
'S,POS,0
PRESENTATION,NN,0
OF,IN,0
THEM,PRP,0
ON,IN,0
A,DT,0
MOUND,NN,0
OF,IN,0
SAFFRON,NN,0
MASHED,VBN,0
POTATOES,NNS,0
SURROUNDED,VBN,0
BY,IN,0
A,DT,0
FRESH,JJ,0
TOMATO,NN,0
SAUCE,NN,0
WORKS,VBZ,0
BETTER,RBR,0
AS,IN,0
A,DT,0
MAIN,JJ,0
COURSE,NN,0
THAN,IN,0
AN,DT,0
ANTIPASTO,NN,0
.,.,0
THE,DT,0
PLATE,NN,0
IS,VBZ,0
SO,RB,0
SUBSTANTIAL,JJ,0
-,HYPH,0
AND,CC,0
DELICIOUS,NNP,0
-,:,0
THAT,IN,0
IT,PRP,0
ENDS,VBZ,0
UP,RP,0
BEING,VBG,0
A,DT,0
WHOLE,JJ,0
MEAL,NN,0
BY,IN,0
ITSELF,PRP,0
.,.,0
CARPACCIO,NN,0
OF,IN,0
BLAND,JJ,0
RAW,JJ,0
BEEF,NN,0
(,-LRB-,0
$,$,0
6.75,CD,0
),-RRB-,0
AND,CC,0
OVER,RB,0
-,HYPH,0
LEMONED,VBN,0
RAW,JJ,0
VENISON,NN,0
(,-LRB-,0
$,$,0
7.25,CD,0
),-RRB-,0
ARE,VBP,0
UNDISTINCTIVE,JJ,0
AND,CC,0
I,PRP,0
WAS,VBD,0
N'T,RB,0
WILD,JJ,0
ABOUT,IN,0
SOME,DT,0
SOFT,JJ,0
CRUSTED,VBN,0
PIZZAS,NNS,0
EVEN,RB,0
THOUGH,IN,0
THEY,PRP,0
WERE,VBD,0
BAKED,VBN,0
IN,IN,0
AN,DT,0
OAK,NN,0
-,HYPH,0
FIRED,VBN,0
OVEN,NN,0
.,.,0
BUT,CC,0
I,PRP,0
DID,VBD,0
LOVE,VB,0
A,DT,0
FLAT,JJ,0
-,HYPH,0
BREAD,NN,0
PIZZA,NN,0
CALLED,VBN,0
FERONCELLA,NNP,0
(,-LRB-,0
$,$,0
4.75,CD,0
),-RRB-,0
ADAPTED,VBN,0
FROM,IN,0
A,DT,0
RECIPE,NN,0
RECORDED,VBN,0
BY,IN,0
16TH,JJ,0
CENTURY,NN,0
UMBRIAN,JJ,0
MONKS,NNS,0
.,.,0
A,DT,0
CRISP,JJ,0
UNLEAVENED,JJ,0
CRUST,NN,0
WAS,VBD,0
SLATHERED,VBN,0
WITH,IN,0
CABBAGE,NN,0
AND,CC,0
ONIONS,NNS,0
COOKED,VBN,0
IN,IN,0
OLIVE,JJ,0
OIL,NN,0
OF,IN,0
COURSE,NN,0
AND,CC,0
TOPPED,VBN,0
WITH,IN,0
PECORINO,JJ,0
CHEESE,NN,0
.,.,0
THE,DT,0
FLAVOR,NN,0
OF,IN,0
THE,DT,0
OLIVE,JJ,0
OIL,NN,0
PLAYED,VBD,0
A,DT,0
ROLE,NN,0
IN,IN,0
THE,DT,0
SUCCESS,NN,0
OF,IN,0
THE,DT,0
DISH,NN,0
.,.,0
THE,DT,0
PASTAS,NNS,0
ARE,VBP,0
THE,DT,0
REAL,JJ,0
STRENGTH,NN,0
HERE,RB,0
ESPECIALLY,RB,0
THE,DT,0
ONES,NNS,0
ON,IN,0
THE,DT,0
REGULAR,JJ,0
MENU,NN,0
.,.,0
EAR,NN,0
-,HYPH,0
SHAPED,VBN,0
PASTA,NN,0
ORECCHIETTE,NNP,0
WITH,IN,0
ITALIAN,JJ,0
BROCCOLI,JJ,0
GARLIC,JJ,0
AND,CC,0
EXTRA,JJ,0
VIRGIN,JJ,0
OLIVE,NN,0
OIL,NN,0
(,-LRB-,0
$,$,0
9.5,CD,0
),-RRB-,0
HAS,VBZ,0
BECOME,VBN,0
A,DT,0
BAY,NNP,0
AREA,NNP,0
FAVORITE,JJ,0
AND,CC,0
THE,DT,0
FRANTOIO,NNP,0
KITCHEN,NN,0
DOES,VBZ,0
AN,DT,0
EXPERT,JJ,0
JOB,NN,0
ON,IN,0
IT,PRP,0
.,.,0
LINGUINE,NN,0
WITH,IN,0
SMALL,JJ,0
MANILA,NNP,0
CLAMS,NNS,0
AND,CC,0
OVEN,RB,0
-,HYPH,0
ROASTED,JJ,0
TOMATOES,NNS,0
(,-LRB-,0
$,$,0
11.5,CD,0
),-RRB-,0
BOASTS,VBZ,0
THE,DT,0
SAME,JJ,0
MAGICAL,JJ,0
VERY,RB,0
ITALIAN,JJ,0
TREATMENT,NN,0
AS,IN,0
THE,DT,0
ORECCHIETTE,NN,0
.,.,0
THE,DT,0
PASTA,NN,0
IS,VBZ,0
JUST,RB,0
COATED,VBN,0
WITH,IN,0
PUNGENT,JJ,0
OLIVE,NN,0
OIL,NN,0
TOMATOES,NNS,0
AND,CC,0
CLAM,RB,0
JUICE,NN,0
NEITHER,CC,0
WET,JJ,0
NOR,CC,0
DRY,JJ,0
.,.,0
A,DT,0
PILE,NN,0
OF,IN,0
SAFFRON,NN,0
TINTED,VBN,0
FETTUCCINE,NNP,0
IS,VBZ,0
COOKED,VBN,0
IN,IN,0
A,DT,0
PARCHMENT,NN,0
WITH,IN,0
SHRIMP,NN,0
SCALLOPS,NNS,0
AND,CC,0
TOMATOES,NNS,0
(,-LRB-,0
$,$,0
12.5,CD,0
),-RRB-,0
SO,IN,0
THAT,IN,0
THE,DT,0
TENDER,NN,0
NOODLES,NNS,0
ABSORB,VBP,0
ALL,PDT,0
THE,DT,0
FLAVORS,NNS,0
.,.,0
SEDANI,NNP,0
(,-LRB-,0
$,$,0
8.95,CD,0
),-RRB-,0
TUBE,NN,0
SHAPED,VBD,0
PASTA,NNP,0
COME,VB,0
IN,IN,0
A,DT,0
DEEP,JJ,0
BOWL,NN,0
WITH,IN,0
SAUSAGE,NN,0
CARAMELIZED,VBN,0
ONIONS,NNS,0
AND,CC,0
PECORINO,NN,0
CHEESE,NN,0
A,DT,0
HEARTY,NN,0
WINNING,VBG,0
COMBINATION,NN,0
.,.,0
THE,DT,0
KITCHEN,NN,0
ALSO,RB,0
MAKES,VBZ,0
ITS,PRP$,0
OWN,JJ,0
STUFFED,JJ,0
PASTAS,NN,0
.,.,0
RAVIOLI,NNP,0
FILLED,VBN,0
WITH,IN,0
BRIGHT,JJ,0
GREEN,JJ,0
SPINACH,NN,0
AND,CC,0
RICOTTA,NN,0
DRIZZLED,VBN,0
WITH,IN,0
BROWNED,VBN,0
BUTTER,NN,0
AND,CC,0
SAGE,NN,0
(,-LRB-,0
$,$,0
11.95,CD,0
),-RRB-,0
WERE,VBD,0
TOOTHSOME,RB,0
AND,CC,0
HOMEY,NNP,0
ONE,CD,0
DAY,NN,0
.,.,0
ON,IN,0
ANOTHER,DT,0
PUMPKIN,NN,0
TORTELLI,NN,0
(,-LRB-,0
$,$,0
11.95,CD,0
),-RRB-,0
WERE,VBD,0
OVER,RB,0
-,HYPH,0
SWEETENED,VBN,0
STREWN,VBN,0
WITH,IN,0
CHOPPED,VBN,0
NUTS,NNS,0
AND,CC,0
TASTED,VBN,0
LIKE,IN,0
DESSERT,NN,0
.,.,0
IF,IN,0
YOU,PRP,0
'RE,VBP,0
IN,IN,0
THE,DT,0
MOOD,NN,0
FOR,IN,0
A,DT,0
BUTTER,NN,0
-,HYPH,0
TENDER,NN,0
FLAVOR,NN,0
-,HYPH,0
PACKED,VBN,0
VEAL,NN,0
SHANK,JJ,0
ON,IN,0
SAFFRON,NNP,0
RISOTTO,NNP,0
WITH,IN,0
ALL,DT,0
SORTS,NNS,0
OF,IN,0
VEGETABLES,NNS,0
HEAD,VB,0
OVER,RB,0
HERE,RB,0
FOR,IN,0
OSSOBUCO,NN,0
(,-LRB-,0
$,$,0
14.95,CD,0
),-RRB-,0
ONE,CD,0
OF,IN,0
THE,DT,0
BEST,JJS,0
ANYWHERE,RB,0
.,.,0
MY,PRP$,0
HAT,NN,0
GOES,VBZ,0
OFF,RP,0
TO,IN,0
UMBERTO,NNP,0
GIBIN,NNP,0
FOR,IN,0
PUTTING,VBG,0
TOGETHER,RB,0
ONE,CD,0
OF,IN,0
THE,DT,0
FINEST,JJS,0
ITALIAN,JJ,0
WINE,NN,0
LISTS,NNS,0
AROUND,RB,0
THOUGH,IN,0
HE,PRP,0
HAD,VBD,0
LOTS,NNS,0
OF,IN,0
EXPERIENCE,NN,0
DOING,VBG,0
THE,DT,0
SAME,JJ,0
THING,NN,0
FOR,IN,0
IL,NNP,0
FORNAIO,NNP,0
.,.,0
TRY,VB,0
THE,DT,0
ROSSO,NNP,0
DI,FW,0
MONTEFALCO,NNP,0
ARNALDO,NNP,0
CARPAI,NNP,0
1991,CD,0
(,-LRB-,0
$,$,0
22,CD,0
),-RRB-,0
AN,DT,0
UMBRIAN,JJ,0
RED,JJ,0
WINE,NN,0
WITH,IN,0
UNUSUAL,JJ,0
CHARACTER,NN,0
;,:,0
OR,CC,0
A,DT,0
HALF,JJ,0
BOTTLE,NN,0
OF,IN,0
THE,DT,0
DELICIOUS,JJ,0
CLASSY,NNP,0
BAROLO,NNP,0
FROM,IN,0
MICHELE,NNP,0
CHIARLO,NNP,0
1991,CD,0
(,-LRB-,0
$,$,0
18,CD,0
),-RRB-,0
.,.,0
WHAT,WDT,0
A,DT,0
PLEASURE,NN,0
TO,TO,0
BE,VB,0
ABLE,JJ,0
TO,TO,0
DRINK,VB,0
AN,DT,0
AFFORDABLE,JJ,0
HALF,JJ,0
BOTTLE,NN,0
OF,IN,0
LUXURIOUS,JJ,0
WINE,NN,0
!,.,0
FOR,IN,0
DESSERT,NN,0
A,DT,0
COFFEE,NN,0
GRANITA,NN,0
PARFAIT,FW,0
(,-LRB-,0
$,$,0
4.25,CD,0
),-RRB-,0
HITS,VBZ,0
THE,DT,0
SPOT,NN,0
WITH,IN,0
ALTERNATING,VBG,0
LAYERS,NNS,0
OF,IN,0
SWEET,JJ,0
STRONG,JJ,0
ESPRESSO,NN,0
ICE,NN,0
CRYSTALS,NNS,0
AND,CC,0
SWEETENED,VBD,0
WHIPPED,VBN,0
CREAM,NN,0
.,.,0
OR,CC,0
IF,IN,0
YOU,PRP,0
JUST,RB,0
WANT,VBP,0
PURE,JJ,0
COFFEE,NN,0
THE,DT,0
CREAMY,NN,0
TOPPED,VBN,0
ESPRESSO,NN,0
IS,VBZ,0
PERFECT,JJ,0
.,.,0
I,PRP,0
HOPE,VBP,0
THAT,IN,0
BY,IN,0
NEXT,JJ,0
SEASON,NN,0
FRANTOIO,NNP,0
WILL,MD,0
COME,VB,0
UP,RP,0
WITH,IN,0
MORE,JJR,0
DISHES,NNS,0
THAT,WDT,0
FEATURE,VBP,0
OLIVE,NN,0
OIL,NN,0
AS,IN,0
THE,DT,0
CATALYTIC,JJ,0
INGREDIENT,NN,0
-,:,0
PERHAPS,RB,0
A,DT,0
TASTING,VBG,0
PLATE,NN,0
OF,IN,0
DIFFERENT,JJ,0
NEW,JJ,0
OILS,NNS,0
WITH,IN,0
RAW,JJ,0
VEGETABLES,NNS,0
;,:,0
OR,CC,0
A,DT,0
PEASANTY,NN,0
SOUP,NN,0
OF,IN,0
BEANS,NNS,0
AND,CC,0
PASTA,NN,0
",``,O
,ANOINTED,VBD,O
,",'',0
WITH,IN,0
A,DT,0
POUR,NN,0
OF,IN,0
NEW,JJ,0
OIL,NN,0
.,.,0
BUT,CC,0
MAYBE,RB,0
I,PRP,0
'M,VBP,0
JUST,RB,0
THINKING,VBG,0
OF,IN,0
THE,DT,0
WAYS,NNS,0
I,PRP,0
'M,VBP,0
GOING,VBG,0
TO,TO,0
USE,VB,0
THE,DT,0
BOTTLES,NNS,0
OF,IN,0
NEW,JJ,0
OIL,NN,0
THAT,WDT,0
I,PRP,0
BOUGHT,VBD,0
AT,IN,0
FRANTOIO,NNP,0
IN,IN,0
MY,PRP$,0
OWN,JJ,0
KITCHEN,NN,0
.,.,0
A,DT,0
MENLO,NNP,0
PARK,NNP,0
SANITARY,JJ,0
DISTRICT,NN,0
HAS,VBZ,0
AGREED,VBN,0
TO,TO,0
PAY,VB,0
$,$,0
1.4,CD,0
MILLION,CD,0
TO,TO,0
SETTLE,VB,0
A,DT,0
LONG,RB,0
-,HYPH,0
RUNNING,VBG,0
LAWSUIT,NN,0
ACCUSING,VBG,0
THE,DT,0
UTILITY,NN,0
OF,IN,0
SPILLING,VBG,0
TENS,NNS,0
OF,IN,0
THOUSANDS,NNS,0
OF,IN,0
GALLONS,NNS,0
OF,IN,0
SEWAGE,NN,1
INTO,IN,0
CREEKS,NNS,0
AND,CC,0
SLOUGHS,NNS,0
THAT,WDT,0
DRAIN,VBP,0
INTO,IN,0
SAN,NNP,0
FRANCISCO,NNP,0
BAY,NNP,0
.,.,0
THE,DT,0
WEST,NNP,0
BAY,NNP,0
SANITARY,NNP,0
DISTRICT,NNP,0
WHICH,WDT,0
WAS,VBD,0
FOUND,VBN,0
LIABLE,JJ,0
IN,IN,0
MAY,NNP,0
FOR,IN,0
21,CD,0
SEWAGE,NN,1
SPILLS,NNS,0
OVER,IN,0
A,DT,0
FIVE,CD,0
-,HYPH,0
YEAR,NN,0
PERIOD,NN,0
WILL,MD,0
PAY,VB,0
THE,DT,0
LEGAL,JJ,0
FEES,NNS,0
FOR,IN,0
SAN,NNP,0
FRANCISCO,NNP,0
",``,O
,WE,PRP,O
,'RE,VBP,O
,EXCITED,JJ,O
,TO,TO,O
,HAVE,VB,O
,ACHIEVED,VBN,O
,OUR,PRP$,O
,GOAL,NN,O
,OF,IN,O
,REDUCING,VBG,O
,WEST,NNP,O
,BAY,NNP,O
,'S,POS,O
,POLLUTION,NN,O
,TO,IN,O
,SAN,NNP,O
,FRANCISCO,NNP,O
,BAY,NNP,O
Sentence: 10351,",'',0
SAID,VBD,0
U.S.,NNP,0
DISTRICT,NNP,0
JUDGE,NNP,0
REPRESENTATIVES,NNP,0
OF,IN,0
THE,DT,0
SANITARY,JJ,0
DISTRICT,NN,0
WHICH,WDT,0
APPROVED,VBD,0
THE,DT,0
SETTLEMENT,NN,0
ON,IN,0
WEDNESDAY,NNP,0
SAID,VBD,0
MAJOR,JJ,0
UPGRADES,NNS,0
HAVE,VBP,0
ALREADY,RB,0
BEEN,VBN,0
MADE,VBN,0
AND,CC,0
OVERFLOWS,NNS,0
OF,IN,0
EFFLUENT,JJ,0
HAVE,VBP,0
BEEN,VBN,0
VIRTUALLY,RB,0
ELIMINATED,VBN,0
.,.,0
",``,O
,WE,PRP,O
,HAVE,VBP,O
,BEEN,VBN,O
,DOING,VBG,O
,A,DT,O
,LOT,NN,O
,OF,IN,O
,WORK,NN,O
,OVER,IN,O
,THE,DT,O
,LAST,JJ,O
,SEVERAL,JJ,O
,YEARS,NNS,O
,TO,TO,O
,IMPROVE,VB,O
,OUR,PRP$,O
,SYSTEM,NN,O
Sentence: 10355,",'',0
SAID,VBD,0
BAYKEEPER,NNP,0
ACCUSED,VBD,0
THE,DT,0
DISTRICT,NN,0
OF,IN,0
SPILLING,VBG,0
SEWAGE,NN,1
BEGINNING,VBG,0
IN,IN,0
2004,CD,0
INTO,IN,0
WATERWAYS,NNS,0
INCLUDING,VBG,0
SAN,NNP,0
FRANCISQUITO,NNP,0
CREEK,NNP,0
LOS,NNP,0
TRANCOS,NNP,0
CREEK,NNP,0
BOVET,NNP,0
CREEK,NNP,0
ATHERTON,NNP,0
CHANNEL,NNP,0
BAYFRONT,NNP,0
CANAL,NNP,0
RAVENSWOOD,NNP,0
SLOUGH,NNP,0
WESTPOINT,NNP,0
SLOUGH,NNP,0
AND,CC,0
SAN,NNP,0
FRANCISCO,NNP,0
BAY,NNP,0
.,.,0
E,NN,0
-,NN,0
MAIL,NN,0
CAPTION,NNP,0
CLOSE,JJ,0
TOXIC,JJ,0
CHEMICAL,NN,0
RELEASES,NNS,0
BY,IN,0
REFINERIES,NNS,0
AND,CC,0
MANUFACTURING,VBG,0
PLANTS,NNS,0
IN,IN,0
CALIFORNIA,NNP,0
HAVE,VBP,0
INCREASED,VBN,0
SINCE,IN,0
2010,CD,0
AND,CC,0
TWO,CD,0
BAY,NNP,0
AREA,NNP,0
FACILITIES,NNS,0
ARE,VBP,0
AMONG,IN,0
THE,DT,0
TOP,JJ,0
TEN,CD,0
DISTRIBUTORS,NNS,0
OF,IN,0
THE,DT,0
DANGEROUS,JJ,0
SUBSTANCES,NNS,0
MORE,JJR,0
THAN,IN,0
38,CD,0
MILLION,CD,0
POUNDS,NNS,0
OF,IN,0
TOXIC,JJ,0
SUBSTANCES,NNS,0
WERE,VBD,0
RELEASED,VBN,0
BY,IN,0
CORPORATE,JJ,0
PLANTS,NNS,0
AND,CC,0
INDUSTRIAL,JJ,0
FACILITIES,NNS,0
IN,IN,0
THE,DT,0
STATE,NN,0
IN,IN,0
2011,CD,0
A,DT,0
10,CD,0
PERCENT,NN,0
INCREASE,NN,0
OVER,IN,0
2010,CD,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
THE,DT,0
REGULATORY,JJ,0
AGENCY,NN,0
MONITORS,NNS,0
MORE,JJR,0
THAN,IN,0
650,CD,0
TOXIC,JJ,0
CHEMICALS,NNS,0
AND,CC,0
REQUIRES,VBZ,0
COMPANIES,NNS,0
TO,TO,0
REPORT,VB,0
ALL,DT,0
SUBSTANTIAL,JJ,0
RELEASES,NNS,0
INTO,IN,0
THE,DT,0
AIR,NN,0
WATER,NN,0
AND,CC,0
INTO,IN,0
THE,DT,0
GROUND,NN,0
INCLUDING,VBG,0
DISPOSALS,NNS,0
INTO,IN,0
LAND,NN,0
FILLS,NNS,0
.,.,0
THE,DT,0
MOST,RBS,0
PROFLIGATE,JJ,0
DISSEMINATOR,NN,0
OF,IN,0
THE,DT,0
POISONS,NNS,0
IN,IN,0
THE,DT,0
BAY,NNP,0
AREA,NNP,0
WAS,VBD,0
THE,DT,0
CONOCOPHILLIPS,NNP,0
REFINERY,NN,0
IN,IN,0
RODEO,NNP,0
WHICH,WDT,0
RELEASED,VBD,0
POUNDS,NNS,0
INTO,IN,0
THE,DT,0
ENVIRONMENT,NN,0
IN,IN,0
2011,CD,0
THE,DT,0
REPORT,NN,0
SAID,VBD,0
.,.,0
VALERO,NNP,0
REFINING,NNP,0
IN,IN,0
BENICIA,NNP,0
RELEASED,VBD,0
POUNDS,NNS,0
THE,DT,0
SECOND,JJ,0
MOST,RBS,0
IN,IN,0
THE,DT,0
BAY,NNP,0
AREA,NNP,0
THE,DT,0
NUMBERS,NNS,0
SHOW,VBP,0
.,.,0
",``,O
,IT,PRP,O
,DOES,VBZ,O
,N'T,RB,O
,NECESSARILY,RB,O
,MEAN,VB,O
,THAT,IN,O
,WE,PRP,O
,ARE,VBP,O
,BREATHING,VBG,O
,THESE,DT,O
,CHEMICALS,NNS,O
,OR,CC,O
,THAT,IN,O
,THESE,DT,O
,FACILITIES,NNS,O
,ARE,VBP,O
,VIOLATING,VBG,O
,ANY,DT,O
,LAWS,NNS,O
Sentence: 10381,BUT,CC,O
,IT,PRP,O
,IS,VBZ,O
,A,DT,O
,STARTING,NN,O
,POINT,NN,O
,FOR,IN,O
,MEMBERS,NNS,O
,OF,IN,O
,THE,DT,O
,PUBLIC,NN,O
,TO,TO,O
,BEGIN,VB,O
,ASKING,VBG,O
,QUESTIONS,NNS,O
Sentence: 10382,",'',0
SAID,VBD,0
THE,DT,0
TOXICS,NNS,0
REPORT,VBP,0
TRACKS,VBZ,0
CHEMICALS,NNS,0
INCLUDING,VBG,0
COPPER,NN,1
PETROLEUM,NN,1
NITRATES,NNS,1
LEAD,NN,1
ASBESTOS,NN,1
AND,CC,0
AMMONIA,NN,1
MANUFACTURED,VBN,0
TRANSPORTED,VBN,0
OR,CC,0
RELEASED,VBN,0
INTO,IN,0
THE,DT,0
ENVIRONMENT,NN,0
BY,IN,0
REFINERIES,NNS,0
MINES,NNS,0
ELECTRICAL,JJ,0
PLANTS,NNS,0
AND,CC,0
WASTE,NN,0
DISPOSAL,NN,0
SITES,NNS,0
ACROSS,IN,0
THE,DT,0
NATION,NN,0
.,.,0
ALASKA,NNP,0
WAS,VBD,0
THE,DT,0
TOP,JJ,0
RELEASER,NN,0
OF,IN,0
TOXIC,JJ,0
SUBSTANCES,NNS,0
OFFLOADING,VBG,0
MORE,JJR,0
THAN,IN,0
1,CD,0
BILLION,CD,0
POUNDS,NNS,0
OF,IN,0
CHEMICALS,NNS,0
26,CD,0
PERCENT,NN,0
OF,IN,0
THE,DT,0
UNITED,NNP,0
STATES,NNP,0
TOTAL,NN,0
.,.,0
VERMONT,NNP,0
HAD,VBD,0
THE,DT,0
LEAST,JJS,0
WITH,IN,0
POUNDS,NNS,0
.,.,0
CALIFORNIA,NNP,0
RANKED,VBD,0
26TH,NN,0
OUT,IN,0
OF,IN,0
THE,DT,0
50,CD,0
STATES,NNS,0
IN,IN,0
THE,DT,0
NATION,NN,0
.,.,0
CALIFORNIA,NNP,0
BUSINESSES,NNS,0
RELEASED,VBD,0
ABOUT,RB,0
3,CD,0
MILLION,CD,0
MORE,JJR,0
POUNDS,NNS,0
OF,IN,0
TOXIC,JJ,0
SUBSTANCES,NNS,0
INTO,IN,0
THE,DT,0
ENVIRONMENT,NN,0
THAN,IN,0
WERE,VBD,0
RELEASED,VBN,0
IN,IN,0
2010,CD,0
.,.,0
THE,DT,0
REPORT,NN,0
SHOWED,VBD,0
THAT,IN,0
AIR,NN,0
POLLUTANTS,NNS,0
DECREASED,VBD,0
13,CD,0
PERCENT,NN,0
AND,CC,0
UNDERGROUND,JJ,0
INJECTIONS,NNS,0
OF,IN,0
TOXIC,JJ,0
CHEMICALS,NNS,0
DECREASED,VBD,0
67,CD,0
PERCENT,NN,0
.,.,0
STILL,RB,0
TOXIC,JJ,0
EMISSIONS,NNS,0
INTO,IN,0
THE,DT,0
WATER,NN,0
AND,CC,0
ON,IN,0
LAND,NN,0
INCREASED,VBN,0
BY,IN,0
10,CD,0
PERCENT,NN,0
AND,CC,0
9,CD,0
PERCENT,NN,0
RESPECTIVELY,RB,0
COMPARED,VBN,0
WITH,IN,0
2010,CD,0
AND,CC,0
THE,DT,0
TRANSFER,NN,0
OF,IN,0
TOXIC,JJ,0
SUBSTANCES,NNS,0
