Sentence #,Word,POS,Tag
,INTERNATIONAL,NNP,0
,AGENCY,NNP,0
,FOR,IN,0
,CANCER,NNP,0
,RESEARCH,NNP,0
Sentence: 6473,(,-LRB-,0
,IARC,NNP,0
,),-RRB-,0
,CONSIDERS,VBZ,0
,IT,PRP,0
,TO,TO,0
,BE,VB,0
,A,DT,0
,POSSIBLE,JJ,0
,HUMAN,JJ,0
,CARCINOGEN,NN,0
,.,.,0
Sentence: 6474,NERVOUS,JJ,0
,SYSTEM,NN,0
,DISORDERS,NNS,0
Sentence: 6475,LIVER,NN,0
,AND,CC,0
,KIDNEY,NN,0
,DISEASES,NNS,0
Sentence: 6476,AND,CC,0
,LUNG,NN,0
,EFFECTS,NNS,0
,HAVE,VBP,0
,BEEN,VBN,0
,REPORTED,VBN,0
,IN,IN,0
,HUMANS,NNS,0
,INGESTING,VBG,0
,OR,CC,0
,INHALING,VBG,0
,LARGE,JJ,0
,AMOUNTS,NNS,0
,OF,IN,0
Sentence: 6477,.,.,0
Sentence: 6479,AUTHORITIES,NNS,0
,WARNED,VBD,0
,RESIDENTS,NNS,0
,NEAR,IN,0
,CINCO,NNP,0
,SOUTH,NNP,0
,WASTEWATER,NNP,0
,TREATMENT,NNP,0
,PLANT,NNP,0
,WHO,WP,0
,HAVE,VBP,0
,PRIVATE,JJ,0
,WELLS,NNS,0
,THAT,IN,0
,THEIR,PRP$,0
,DRINKING,NN,0
,WATER,NN,0
,MIGHT,MD,0
,BE,VB,0
,CONTAMINATED,VBN,0
,AFTER,IN,0
,A,DT,0
,POSSIBLE,JJ,0
,SPILL,NN,0
,AT,IN,0
,THE,DT,0
,PLANT,NN,0
,.,.,0
Sentence: 6480,BECAUSE,IN,0
,OF,IN,0
,FLOODING,NN,0
,CAUSED,VBN,0
,BY,IN,0
,HURRICANE,NNP,0
,HARVEY,NNP,0
Sentence: 6481,THERE,EX,0
,MAY,MD,0
,HAVE,VB,0
,BEEN,VBN,0
,A,DT,0
,SPILL,NN,0
,AT,IN,0
,THE,DT,0
,CINCO,NNP,0
,SOUTH,NNP,0
,WASTEWATER,NNP,0
,TREATMENT,NNP,0
,PLANT,NNP,0
Sentence: 6482,ACCORDING,VBG,0
,TO,IN,0
,A,DT,0
,NOTICE,NN,0
,SENT,VBN,0
,OUT,RP,0
,BY,IN,0
,THE,DT,0
,MUNICIPAL,JJ,0
,UTILITY,NN,0
,DISTRICT,NN,0
,.,.,0
Sentence: 6483,THE,DT,0
,NOTICE,NN,0
,SAID,VBD,0
,RESIDENTS,NNS,0
,WHO,WP,0
,PURCHASE,VBP,0
,WATER,NN,0
,FROM,IN,0
,A,DT,0
,PUBLIC,JJ,0
,WATER,NN,0
,SUPPLY,NN,0
,MAY,MD,0
,CONTACT,VB,0
,THEIR,PRP$,0
,DISTRIBUTOR,NN,0
,TO,TO,0
,ENSURE,VB,0
,THEIR,PRP$,0
,WATER,NN,0
,IS,VBZ,0
,SAFE,JJ,0
,.,.,0
Sentence: 6484,TODD,NNP,0
,BURRER,NNP,0
Sentence: 6485,REGIONAL,JJ,0
,DIRECTOR,NN,0
,OF,IN,0
,TEXAS,NNP,0
,MUDS,NNP,0
,AT,IN,0
,SEVERN,NNP,0
,TRENT,NNP,0
Sentence: 6486,CLARIFIED,VBN,0
,WEDNESDAY,NNP,0
,THAT,IN,0
,THE,DT,0
,DRINKING,NN,0
,WATER,NN,0
,OF,IN,0
,ALL,DT,0
,CINCO,NNP,0
,RANCH,NNP,0
,RESIDENTS,NNS,0
Sentence: 6487,INCLUDING,VBG,0
,THOSE,DT,0
,LIVING,VBG,0
,IN,IN,0
,CINCO,NNP,0
,1,CD,0
Sentence: 6488,HAS,VBZ,0
,NOT,RB,0
,BEEN,VBN,0
,AFFECTED,VBN,0
,AND,CC,0
,IS,VBZ,0
,STILL,RB,0
,SAFE,JJ,0
,TO,TO,0
,USE,VB,0
,.,.,0
Sentence: 6490,THE,DT,0
,WEST,NNP,0
,FORK,NNP,0
,SAN,NNP,0
,JACINTO,NNP,0
,RIVER,NNP,0
,FLOWS,VBZ,0
,BY,IN,0
,MCDADE,NNP,0
,PARK,NNP,0
,ON,IN,0
,FRIDAY,NNP,0
Sentence: 6491,AUG.,NNP,0
,25,CD,0
Sentence: 6492,2017,CD,0
Sentence: 6493,IN,IN,0
,CONROE,NNP,0
,.,.,0
Sentence: 6494,EXPERTS,NNS,0
,SAY,VBP,0
,ACTION,NN,0
,IS,VBZ,0
,NEEDED,VBN,0
,TO,TO,0
,REDUCE,VB,0
,THE,DT,0
,AMOUNT,NN,0
,OF,IN,0
,FECAL,JJ,0
,MATERIAL,NN,0
,IN,IN,0
,TWO,CD,0
,WATERWAYS,NNS,0
,THAT,WDT,0
,FEED,VBP,0
,INTO,IN,0
,LAKE,NNP,0
,HOUSTON,NNP,0
Sentence: 6495,A,DT,0
,MAJOR,JJ,0
,WATER,NN,0
,SUPPLIER,NN,0
,FOR,IN,0
,THE,DT,0
,HOUSTON,NNP,0
,AREA,NN,0
,.,.,0
Sentence: 6496,THE,DT,0
,WEST,NNP,0
,FORK,NNP,0
,SAN,NNP,0
,JACINTO,NNP,0
,RIVER,NNP,0
,AND,CC,0
,PARTS,NNS,0
,OF,IN,0
,LAKE,NNP,0
,CREEK,NNP,0
,HAVE,VBP,0
,FALLEN,VBN,0
,SHORT,RB,0
,OF,IN,0
,TEXAS’,NNP,0
,WATER,NN,0
,QUALITY,NN,0
,STANDARDS,NNS,0
,FOR,IN,0
,SOME,DT,0
,YEARS,NNS,0
,NOW,RB,0
Sentence: 6497,ACCORDING,VBG,0
,TO,IN,0
,JUSTIN,NNP,0
,BOWER,NNP,0
Sentence: 6498,SENIOR,JJ,0
,PLANNER,NN,0
,OF,IN,0
,COMMUNITY,NN,0
,AND,CC,0
,ENVIRONMENTAL,JJ,0
,PLANNING,NN,0
,FOR,IN,0
,THE,DT,0
,HOUSTON,NNP,0
,-,HYPH,0
,GALVESTON,NNP,0
,AREA,NNP,0
,COUNCIL,NNP,0
,.,.,0
Sentence: 6499,“THIS,UH,0
,ESSENTIALLY,RB,0
,MEANS,VBZ,0
,SOMETHING,NN,0
,HAS,VBZ,0
,TO,TO,0
,HAPPEN,VB,0
Sentence: 6500,”,NNP,0
,BOWER,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6501,“SOME,LS,0
Sentence: 6502,ACTION,NN,0
,NEEDS,VBZ,0
,TO,TO,0
,BE,VB,0
,TAKEN,VBN,0
,.,.,0
Sentence: 6503,”BOWER,JJR,0
,IS,VBZ,0
,PROJECT,NN,0
,MANAGER,NN,0
,FOR,IN,0
,AN,DT,0
,EFFORT,NN,0
,CALLED,VBN,0
,THE,DT,0
,WEST,NNP,0
,FORK,NNP,0
,WATERSHEDS,NNPS,0
,PARTNERSHIP,NNP,0
,’,VBZ,0
,AN,DT,0
,ENTITY,NN,0
,THAT,WDT,0
,COMPRISES,VBZ,0
,MANY,JJ,0
,LOCAL,JJ,0
,STAKEHOLDERS,NNS,0
Sentence: 6504,INCLUDING,VBG,0
,GOVERNMENTAL,JJ,0
,ENTITIES,NNS,0
Sentence: 6505,BUSINESSES,NNS,0
,AND,CC,0
,INDIVIDUALS,NNS,0
,’,NNS,0
,WHOSE,WP$,0
,FOCUS,NN,0
,IS,VBZ,0
,ON,IN,0
,FINDING,VBG,0
,SOLUTIONS,NNS,0
,TO,IN,0
,THE,DT,0
,WATER,NN,0
,QUALITY,NN,0
,CONCERNS,NNS,0
,IN,IN,0
,THE,DT,0
,WEST,NNP,0
,FORK,NNP,0
,AND,CC,0
,LAKE,NNP,0
,CREEK,NNP,0
,.,.,0
Sentence: 6506,“ESSENTIALLY,RB,0
Sentence: 6507,LAKE,NNP,0
,HOUSTON,NNP,0
,AND,CC,0
,LAKE,NNP,0
,CONROE,NNP,0
,ARE,VBP,0
,WATER,NN,0
,SUPPLY,NN,0
,RESERVOIRS,NNS,0
Sentence: 6508,”,NNP,0
,BOWER,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6509,“LAKE,IN,0
Sentence: 6510,HOUSTON,NNP,0
,IS,VBZ,0
,ONE,CD,0
,OF,IN,0
,THE,DT,0
,PRIMARY,JJ,0
,SURFACE,NN,0
,SUPPLIERS,NNS,0
,FOR,IN,0
,A,DT,0
,LOT,NN,0
,OF,IN,0
,THE,DT,0
,HOUSTON,NNP,0
,AREA,NN,0
,AND,CC,0
,LAKE,NNP,0
,CONROE,NNP,0
,IS,VBZ,0
,MANAGED,VBN,0
,BY,IN,0
,THE,DT,0
,SJRA,NNP,0
,AND,CC,0
,ONE,CD,0
,OF,IN,0
,THEIR,PRP$,0
,PRIMARY,JJ,0
,ROLES,NNS,0
,IS,VBZ,0
,SURFACE,NN,0
,WATER,NN,0
,SUPPLY,NN,0
,.,.,0
Sentence: 6511,SO,RB,0
Sentence: 6512,THE,DT,0
,WATERWAY,NN,0
,SERVES,VBZ,0
,AS,IN,0
,A,DT,0
,CONDUIT,NN,0
,BETWEEN,IN,0
,THOSE,DT,0
,TWO,CD,0
,AREAS,NNS,0
,.,.,0
Sentence: 6513,”A,$,0
,DRAFT,NN,0
,OF,IN,0
,THEIR,PRP$,0
,PLAN,NN,0
,TO,TO,0
,IMPROVE,VB,0
,WATER,NN,0
,QUALITY,NN,0
,IN,IN,0
,THESE,DT,0
,WATERSHEDS,NNS,0
,’,NNS,0
,“THE,.,0
Sentence: 6514,WEST,NNP,0
,FORK,NNP,0
,SAN,NNP,0
,JACINTO,NNP,0
,RIVER,NNP,0
,AND,CC,0
,LAKE,NNP,0
,CREEK,NNP,0
,WATERSHED,NNP,0
,PROTECTION,NNP,0
,PLAN,NNP,0
Sentence: 6515,(,-LRB-,0
,WPP)”,NNP,0
,’,NNS,0
,WAS,VBD,0
,RELEASED,VBN,0
,THE,DT,0
,WEEK,NN,0
,OF,IN,0
,MAY,NNP,0
,14.OVER,CD,0
,THE,DT,0
,NEXT,JJ,0
,SIX,CD,0
,MONTHS,NNS,0
Sentence: 6516,IMPLEMENTATION,NN,0
,WILL,MD,0
,LIKELY,RB,0
,FOCUS,VB,0
,ON,IN,0
,IDENTIFYING,VBG,0
,SIMPLE,JJ,0
Sentence: 6517,LOW,JJ,0
,-,HYPH,0
,COST,NN,0
,SOLUTIONS,NNS,0
,TO,TO,0
,REDUCE,VB,0
,POLLUTANTS,NNS,0
Sentence: 6518,SUCH,JJ,0
,AS,IN,0
,INSTALLING,VBG,0
,PET,JJ,0
,WASTE,NN,0
,STATIONS,NNS,0
,IN,IN,0
,PUBLIC,JJ,0
,AREAS,NNS,0
,THAT,WDT,0
,DO,VBP,0
,NOT,RB,0
,ALREADY,RB,0
,HAVE,VB,0
,THEM,PRP,0
,.,.,0
Sentence: 6519,PET,NN,0
,WASTE,NN,0
Sentence: 6520,BOWER,NNP,0
,SAID,VBD,0
Sentence: 6521,IS,VBZ,0
,AN,DT,0
,APPRECIABLE,JJ,0
,SOURCE,NN,0
,OF,IN,0
,FECAL,JJ,1
,WASTE,NN,1
,IN,IN,0
,THE,DT,0
,WATERSHED,NN,0
,.,.,0
Sentence: 6522,THE,DT,0
,LAKE,NN,0
,DOES,VBZ,0
,NOT,RB,0
,PROVIDE,VB,0
,ANY,DT,0
,DRINKING,NN,0
,WATER,NN,0
Sentence: 6523,RADCLIFFE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6524,ALTHOUGH,IN,0
,THE,DT,0
,WALMART,NNP,0
,IS,VBZ,0
,WITHIN,IN,0
,CONROE,NNP,0
,CITY,NN,0
,LIMITS,NNS,0
Sentence: 6525,THE,DT,0
,LIFT,NN,0
,STATION,NN,0
,IS,VBZ,0
,NOT,RB,0
,OWNED,VBN,0
,OR,CC,0
,OPERATED,VBN,0
,BY,IN,0
,THE,DT,0
,CITY,NNP,0
,OF,IN,0
,CONROE,NNP,0
Sentence: 6526,ACCORDING,VBG,0
,TO,IN,0
,DIRECTOR,NNP,0
,OF,IN,0
,COMMUNITY,NNP,0
,DEVELOPMENT,NNP,0
,NANCY,NNP,0
,MIKESKA,NNP,0
,.,.,0
Sentence: 6527,MIKESKA,NNP,0
,SAID,VBD,0
,THE,DT,0
,TEXAS,NNP,0
,COMMISSION,NNP,0
,ON,IN,0
,ENVIRONMENTAL,NNP,0
,QUALITY,NNP,0
,HAS,VBZ,0
,BEEN,VBN,0
,CONTACTED,VBN,0
,.,.,0
Sentence: 6528,THE,DT,0
,LIFT,NN,0
,STATION,NN,0
,IS,VBZ,0
,OPERATED,VBN,0
,BY,IN,0
,WALMART,NNP,0
,AND,CC,0
,PUSHES,VBZ,0
,WASTEWATER,NN,0
,AND,CC,0
,SEWAGE,VB,0
,OUT,IN,0
,OF,IN,0
,THE,DT,0
,STORE,NN,0
,TO,IN,0
,MUNICIPAL,JJ,0
,SEWAGE,NN,0
,PIPES,NNS,0
Sentence: 6529,WHICH,WDT,0
,CARRY,VBP,0
,THE,DT,0
,FLOW,NN,0
,TO,IN,0
,A,DT,0
,WASTEWATER,NN,0
,TREATMENT,NN,0
,PLANT,NN,0
,.,.,0
Sentence: 6531,LAKE,NNP,0
,STANLEY,NNP,0
Sentence: 6532,LOCATED,VBN,0
,INSIDE,IN,0
,THE,DT,0
,CAPE,NNP,0
,CONROE,NNP,0
,SUBDIVISION,NN,0
Sentence: 6533,WAS,VBD,0
,CONTAMINATED,VBN,0
,FROM,IN,0
,A,DT,0
,WALMART,NNP,0
,STORE,NN,0
,SEWAGE,NN,1
,OVERFLOW,NN,0
Sentence: 6534,A,DT,0
,MUNICIPAL,JJ,0
,UTILITY,NN,0
,DISTRICT,NN,0
,OFFICIAL,NN,0
,SAID,VBD,0
,.,.,0
Sentence: 6535,THE,DT,0
,LEAK,NN,0
,CAME,VBD,0
,FROM,IN,0
,A,DT,0
,WASTEWATER,NN,0
,LIFT,NN,0
,-,HYPH,0
,STATION,NN,0
,OVERFLOW,NN,0
,AT,IN,0
,THE,DT,0
,WALMART,NNP,0
,ON,IN,0
,TEXAS,NNP,0
,105,CD,0
,AT,IN,0
,WALDEN,NNP,0
,ROAD,NNP,0
,THAT,WDT,0
,APPARENTLY,RB,0
,WENT,VBD,0
,UNREPORTED,JJ,0
,FOR,IN,0
,AN,DT,0
,UNKNOWN,JJ,0
,AMOUNT,NN,0
,OF,IN,0
,TIME,NN,0
,.,.,0
Sentence: 6536,A,DT,0
,COUNSEL,NN,0
,MANAGER,NN,0
,FOR,IN,0
,THE,DT,0
,LAKE,NNP,0
,STANLEY,NNP,0
,MUNICIPAL,NNP,0
,UTILITY,NNP,0
,DISTRICT,NNP,0
Sentence: 6537,WHICH,WDT,0
,PROVIDES,VBZ,0
,MUNICIPAL,JJ,0
,SERVICES,NNS,0
,TO,IN,0
,THE,DT,0
,CAPE,NNP,0
,CONROE,NNP,0
,SUBDIVISION,NN,0
Sentence: 6538,SAID,VBD,0
,AN,DT,0
,EMPLOYEE,NN,0
,HAPPENED,VBD,0
,UPON,IN,0
,THE,DT,0
,LEAK,NN,0
,AS,IN,0
,IT,PRP,0
,OVERFLOWED,VBD,0
,INTO,IN,0
,THE,DT,0
,SMALL,JJ,0
,LAKE,NN,0
,A,DT,0
,FEW,JJ,0
,DAYS,NNS,0
,AGO,RB,0
,.,.,0
Sentence: 6539,",``,O
,THAT,DT,O
,'S,VBZ,O
,WHEN,WRB,O
,EVERYTHING,NN,O
,HIT,VBD,O
,THE,DT,O
,FAN,NN,O
Sentence: 6540,SO,RB,O
,TO,TO,O
,SPEAK,VB,O
Sentence: 6541,",``,0
,STANLEY,NNP,0
,LAKE,NNP,0
,MUD,NNP,0
,ACCOUNT,NN,0
,MANAGER,NN,0
,JODI,NNP,0
,RADCLIFFE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6542,THE,DT,0
,LAKE,NN,0
,DOES,VBZ,0
,NOT,RB,0
,PROVIDE,VB,0
,ANY,DT,0
,DRINKING,NN,0
,WATER,NN,0
Sentence: 6543,RADCLIFFE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6544,ALTHOUGH,IN,0
,THE,DT,0
,WALMART,NNP,0
,IS,VBZ,0
,WITHIN,IN,0
,CONROE,NNP,0
,CITY,NN,0
,LIMITS,NNS,0
Sentence: 6545,THE,DT,0
,LIFT,NN,0
,STATION,NN,0
,IS,VBZ,0
,NOT,RB,0
,OWNED,VBN,0
,OR,CC,0
,OPERATED,VBN,0
,BY,IN,0
,THE,DT,0
,CITY,NNP,0
,OF,IN,0
,CONROE,NNP,0
Sentence: 6546,ACCORDING,VBG,0
,TO,IN,0
,DIRECTOR,NNP,0
,OF,IN,0
,COMMUNITY,NNP,0
,DEVELOPMENT,NNP,0
,NANCY,NNP,0
,MIKESKA,NNP,0
,.,.,0
Sentence: 6547,MIKESKA,NNP,0
,SAID,VBD,0
,THE,DT,0
,TEXAS,NNP,0
,COMMISSION,NNP,0
,ON,IN,0
,ENVIRONMENTAL,NNP,0
,QUALITY,NNP,0
,HAS,VBZ,0
,BEEN,VBN,0
,CONTACTED,VBN,0
,.,.,0
Sentence: 6548,THE,DT,0
,LIFT,NN,0
,STATION,NN,0
,IS,VBZ,0
,OPERATED,VBN,0
,BY,IN,0
,WALMART,NNP,0
,AND,CC,0
,PUSHES,VBZ,0
,WASTEWATER,NN,0
,AND,CC,0
,SEWAGE,VB,0
,OUT,IN,0
,OF,IN,0
,THE,DT,0
,STORE,NN,0
,TO,IN,0
,MUNICIPAL,JJ,0
,SEWAGE,NN,0
,PIPES,NNS,0
Sentence: 6549,WHICH,WDT,0
,CARRY,VBP,0
,THE,DT,0
,FLOW,NN,0
,TO,IN,0
,A,DT,0
,WASTEWATER,NN,0
,TREATMENT,NN,0
,PLANT,NN,0
,.,.,0
Sentence: 6551,TOWNSPEOPLE,NN,0
,AFFECTED,VBN,0
,BY,IN,0
,THE,DT,0
,MILLIONS,NNS,B-quant
,OF,IN,0
,GALLONS,NNS,0
,OF,IN,0
,WASTE,NN,0
,SPILLED,VBD,0
,FROM,IN,0
,AN,DT,0
,ABANDONED,VBN,0
,GOLD,NN,0
,MINE,NN,0
,AND,CC,0
,NOW,RB,0
,FLOWING,VBG,0
,THROUGH,IN,0
,THEIR,PRP$,0
,COMMUNITIES,NNS,0
,DEMANDED,VBD,0
,CLARITY,NN,0
,TUESDAY,NNP,0
,ABOUT,IN,0
,ANY,DT,0
,LONG,JJ,0
,-,HYPH,0
,TERM,NN,0
,THREATS,NNS,0
,TO,IN,0
,THEIR,PRP$,0
,WATER,NN,0
,SUPPLY,NN,0
,.,.,0
Sentence: 6552,COLORADO,NNP,0
,AND,CC,0
,NEW,NNP,0
,MEXICO,NNP,0
,MADE,VBD,0
,DISASTER,NN,0
,DECLARATIONS,NNS,0
,FOR,IN,0
,STRETCHES,NNS,0
,OF,IN,0
,THE,DT,0
,ANIMAS,NNP,0
,AND,CC,0
,SAN,NNP,0
,JUAN,NNP,0
,RIVERS,NNS,0
,AND,CC,0
,THE,DT,0
,NAVAJO,NNP,0
,NATION,NNP,0
,DECLARED,VBD,0
,AN,DT,0
,EMERGENCY,NN,0
,AS,IN,0
,THE,DT,0
,WASTE,NN,0
,SPREAD,VBD,0
,MORE,JJR,0
,THAN,IN,0
,100,CD,0
,MILES,NNS,0
,DOWNSTREAM,JJ,0
Sentence: 6553,WHERE,WRB,0
,IT,PRP,0
,WILL,MD,0
,REACH,VB,0
,LAKE,NNP,0
,POWELL,NNP,0
,IN,IN,0
,UTAH,NNP,0
,SOMETIME,RB,0
,THIS,DT,0
,WEEK,NN,0
,.,.,0
Sentence: 6554,EPA,NNP,0
,WORKERS,NNS,0
,ACCIDENTALLY,RB,0
,UNLEASHED,VBD,0
,AN,DT,0
,ESTIMATED,VBN,0
,3,CD,B-quant
,MILLION,CD,0
,GALLONS,NNS,0
,OF,IN,0
,ORANGE,JJ,0
,-,HYPH,0
,YELLOW,JJ,1
,WASTE,NN,1
Sentence: 6555,INCLUDING,VBG,0
,HIGH,JJ,0
,CONCENTRATIONS,NNS,0
,OF,IN,0
,ARSENIC,JJ,1
Sentence: 6556,LEAD,NN,1
,AND,CC,0
,OTHER,JJ,0
,POTENTIALLY,RB,0
,TOXIC,JJ,0
,HEAVY,JJ,1
,METALS,NNS,1
Sentence: 6557,WHILE,IN,0
,INSPECTING,VBG,0
,THE,DT,0
,LONG,RB,0
,-,HYPH,0
,ABANDONED,VBN,0
,GOLD,NNP,0
,KING,NNP,0
,MINE,NN,0
,NEAR,IN,0
,SILVERTON,NNP,0
Sentence: 6558,COLORADO,NNP,0
Sentence: 6559,ON,IN,0
,AUG.,NNP,0
,5,CD,0
,.,.,0
Sentence: 6560,EPA,NNP,0
,OFFICIALS,NNS,0
,SAID,VBD,0
,THE,DT,0
,SHOCKINGLY,RB,0
,BRIGHT,JJ,0
,PLUME,NN,0
,HAS,VBZ,0
,ALREADY,RB,0
,DISSIPATED,VBN,0
,AND,CC,0
,THAT,IN,0
,THE,DT,0
,LEADING,JJ,0
,EDGE,NN,0
,OF,IN,0
,THE,DT,0
,CONTAMINATION,NN,0
,CAN,MD,0
,NOT,RB,0
,BE,VB,0
,SEEN,VBN,0
,IN,IN,0
,THE,DT,0
,DOWNSTREAM,JJ,0
,STRETCHES,NNS,0
,OF,IN,0
,THE,DT,0
,SAN,NNP,0
,JUAN,NNP,0
,RIVER,NNP,0
,OR,CC,0
,LAKE,NNP,0
,POWELL,NNP,0
,.,.,0
Sentence: 6561,SO,RB,0
,FAR,RB,0
Sentence: 6562,THE,DT,0
,BUREAU,NNP,0
,OF,IN,0
,RECLAMATION,NNP,0
,HAS,VBZ,0
,NO,DT,0
,PLANS,NNS,0
,TO,TO,0
,SLOW,VB,0
,FLOWS,NNS,0
,ON,IN,0
,THE,DT,0
,LOWER,JJR,0
,COLORADO,NNP,0
,RIVER,NNP,0
Sentence: 6563,BELOW,IN,0
,LAKE,NNP,0
,POWELL,NNP,0
Sentence: 6564,WHERE,WRB,0
,THE,DT,0
,WATER,NN,0
,IS,VBZ,0
,A,DT,0
,VITAL,JJ,0
,RESOURCE,NN,0
,FOR,IN,0
,PARTS,NNS,0
,OF,IN,0
,CALIFORNIA,NNP,0
Sentence: 6565,ARIZONA,NNP,0
Sentence: 6566,NEVADA,NNP,0
Sentence: 6567,NEW,NNP,0
,MEXICO,NNP,0
,AND,CC,0
,UTAH,NNP,0
,.,.,0
Sentence: 6568,CHRIS,NNP,0
,WATT,NNP,0
Sentence: 6569,A,DT,0
,BUREAU,NN,0
,SPOKESMAN,NN,0
,IN,IN,0
,SALT,NNP,0
,LAKE,NNP,0
,CITY,NNP,0
Sentence: 6570,SAID,VBD,0
,HIS,PRP$,0
,AGENCY,NN,0
,IS,VBZ,0
,TESTING,VBG,0
,THE,DT,0
,WATER,NN,0
,AT,IN,0
,THE,DT,0
,REQUEST,NN,0
,OF,IN,0
,THE,DT,0
,EPA,NNP,0
Sentence: 6571,AND,CC,0
,CAN’T,NNP,0
,DISCUSS,VBP,0
,THE,DT,0
,IMPACT,NN,0
,WITHOUT,IN,0
,LEARNING,VBG,0
,THE,DT,0
,RESULTS,NNS,0
,.,.,0
Sentence: 6572,NONE,NN,0
,OF,IN,0
,THIS,DT,0
,HAS,VBZ,0
,EASED,VBN,0
,CONCERNS,NNS,0
,OR,CC,0
,QUELLED,VBD,0
,ANGER,NN,0
,AMONG,IN,0
,PEOPLE,NNS,0
,IN,IN,0
,THE,DT,0
,ARID,NN,0
,SOUTHWEST,NNP,0
,WHO,WP,0
,DEPEND,VBP,0
,ON,IN,0
,THIS,DT,0
,WATER,NN,0
,FOR,IN,0
,THEIR,PRP$,0
,SURVIVAL,NN,0
,.,.,0
Sentence: 6573,THE,DT,0
,NAVAJOS,NNP,0
Sentence: 6574,WHOSE,WP$,0
,SOVEREIGN,JJ,0
,NATION,NN,0
,COVERS,VBZ,0
,PARTS,NNS,0
,OF,IN,0
,NEW,NNP,0
,MEXICO,NNP,0
Sentence: 6575,UTAH,NNP,0
,AND,CC,0
,ARIZONA,NNP,0
Sentence: 6576,SHUT,VBD,0
,DOWN,RP,0
,WATER,NN,0
,INTAKE,NN,0
,SYSTEMS,NNS,0
,AND,CC,0
,STOPPED,VBD,0
,DIVERTING,VBG,0
,WATER,NN,0
,FROM,IN,0
,THE,DT,0
,SAN,NNP,0
,JUAN,NNP,0
,RIVER,NNP,0
,.,.,0
Sentence: 6577,NAVAJO,NNP,0
,NATION,NNP,0
,PRESIDENT,NNP,0
,RUSSELL,NNP,0
,BEGAYE,NNP,0
,TOLD,VBD,0
,THE,DT,0
,ASSOCIATED,NNP,0
,PRESS,NNP,0
,THAT,IN,0
,REGIONAL,JJ,0
,EPA,NNP,0
,OFFICIALS,NNS,0
,TOLD,VBD,0
,HIM,PRP,0
,THE,DT,0
,CLEANUP,NN,0
,COULD,MD,0
,TAKE,VB,0
,DECADES,NNS,0
,.,.,0
Sentence: 6578,“DECADES,NNP,0
,.,.,0
Sentence: 6579,THAT,DT,0
,IS,VBZ,0
,TOTALLY,RB,0
Sentence: 6580,COMPLETELY,RB,0
,UNSETTLING,JJ,0
Sentence: 6581,”,NNP,0
,BEGAYE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 6582,“THIS,PRP,0
,IS,VBZ,0
,A,DT,0
,HUGE,JJ,0
,ISSUE,NN,0
,.,.,0
Sentence: 6583,THIS,DT,0
,RIVER,NN,0
Sentence: 6584,THE,DT,0
,SAN,NNP,0
,JUAN,NNP,0
Sentence: 6585,IS,VBZ,0
,OUR,PRP$,0
,LIFELINE,NN,0
Sentence: 6586,NOT,RB,0
,ONLY,RB,0
,IN,IN,0
,A,DT,0
,SPIRITUAL,JJ,0
,SENSE,NN,0
,BUT,CC,0
,ALSO,RB,0
,IT’S,VBP,0
,AN,DT,0
,ECONOMIC,JJ,0
,BASE,NN,0
,THAT,WDT,0
,SUSTAINS,VBZ,0
,THE,DT,0
,PEOPLE,NNS,0
,THAT,WDT,0
,LIVE,VBP,0
,ALONG,IN,0
,THE,DT,0
,RIVER,NN,0
,.,.,0
Sentence: 6587,YOU’RE,XX,0
,TAKING,VBG,0
,AWAY,RB,0
,THE,DT,0
,LIVELIHOOD,NN,0
,AND,CC,0
,MAYBE,RB,0
,TAKING,VBG,0
,IT,PRP,0
,AWAY,RB,0
,FROM,IN,0
,THEM,PRP,0
,FOR,IN,0
,DECADES,NNS,0
,.,.,0
Sentence: 6588,...,:,0
Sentence: 6589,THAT,DT,0
,IS,VBZ,0
,JUST,RB,0
Sentence: 6590,TO,IN,0
,ME,PRP,0
Sentence: 6591,A,DT,0
,DISASTER,NN,0
,OF,IN,0
,A,DT,0
,HUGE,JJ,0
,PROPORTION,NN,0
,.,.,0
Sentence: 6592,AND,CC,0
,WE,PRP,0
,HAVE,VBP,0
,YET,RB,0
,TO,TO,0
,HEAR,VB,0
,FROM,IN,0
,THE,DT,0
,OBAMA,NNP,0
,ADMINISTRATION,NN,0
,.,.,0
Sentence: 6593,”,NNP,0
,HEAVY,JJ,0
,METALS,NNS,1
,FROM,IN,0
,GOLD,NNP,0
,KING,NNP,0
,AND,CC,0
,OTHER,JJ,0
,DEFUNCT,JJ,0
,MINES,NNS,0
,IN,IN,0
,COLORADO,NNP,0
,HAVE,VBP,0
,BEEN,VBN,0
,LEACHING,VBG,0
,OUT,RP,0
,AND,CC,0
,KILLING,VBG,0
,FISH,NN,0
,AND,CC,0
,OTHER,JJ,0
,SPECIES,NNS,0
,FOR,IN,0
,DECADES,NNS,0
